Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Filt
46.6450,77,282.05,302.25
46.6500,77,307.69,301.72
46.6550,77,307.69,301.34
46.6600,77,307.69,301.61
46.6650,77,307.69,302.27
46.6700,77,282.05,302.62
46.6750,77,307.69,302.22
46.6800,77,307.69,301.88
46.6850,77,282.05,301.62
46.6900,77,307.69,300.91
46.6950,77,307.69,300.49
46.7000,77,307.69,300.79
46.7050,77,307.69,301.54
46.7100,77,282.05,302.00
46.7150,77,307.69,301.73
46.7200,77,307.69,301.51
46.7250,77,307.69,301.87
46.7300,77,282.05,302.05
46.7350,77,307.69,301.60
46.7400,77,307.69,301.28
46.7450,77,307.69,301.59
46.7500,77,282.05,301.76
46.7550,77,307.69,301.32
46.7600,77,307.69,301.03
46.7650,77,307.69,301.38
46.7700,77,282.05,301.60
46.7750,77,307.69,301.20
46.7800,77,307.69,300.95
46.7850,77,307.69,301.33
46.7900,77,307.69,302.09
46.7950,77,282.05,302.51
46.8000,77,307.69,302.16
46.8050,77,307.69,301.87
46.8100,77,307.69,302.15
46.8150,77,282.05,302.26
46.8200,77,307.69,301.74
46.8250,77,307.69,301.37
46.8300,77,307.69,301.64
46.8350,77,307.69,302.30
46.8400,77,282.05,302.64
46.8450,77,307.69,302.23
46.8500,77,307.69,301.90
46.8550,77,307.69,302.15
46.8600,77,282.05,302.24
46.8650,77,307.69,301.70
46.8700,77,307.69,301.33
46.8750,77,307.69,301.60
46.8800,77,307.69,302.26
46.8850,77,282.05,302.61
46.8900,77,307.69,302.21
46.8950,77,307.69,301.88
46.9000,77,282.05,301.62
46.9050,77,307.69,300.91
46.9100,77,307.69,300.49
46.9150,77,307.69,300.79
46.9200,77,307.69,301.54
46.9250,77,282.05,302.00
46.9300,77,307.69,301.73
46.9350,77,307.69,301.51
46.9400,77,307.69,301.87
46.9450,77,282.05,302.06
46.9500,77,307.69,301.60
46.9550,77,307.69,301.28
46.9600,77,307.69,301.59
46.9650,77,307.69,302.28
46.9700,77,282.05,302.64
46.9750,77,307.69,302.25
46.9800,77,307.69,301.92
46.9850,77,282.05,301.66
46.9900,77,307.69,300.94
46.9950,77,307.69,300.51
47.0000,77,307.69,300.81
47.0050,77,307.69,301.56
47.0100,77,307.69,302.53
47.0150,77,282.05,303.05
47.0200,77,307.69,302.73
47.0250,77,307.69,302.41
47.0300,77,307.69,302.63
47.0350,77,282.05,302.66
47.0400,77,307.69,302.05
47.0450,77,307.69,301.60
47.0500,77,307.69,301.80
47.0550,77,282.05,301.89
47.0600,77,307.69,301.38
47.0650,77,307.69,301.05
47.0700,77,307.69,301.37
47.0750,77,282.05,301.57
47.0800,77,307.69,301.16
47.0850,77,307.69,300.90
47.0900,77,307.69,301.29
47.0950,77,307.69,302.05
47.1000,77,307.69,302.99
47.1050,77,282.05,303.45
47.1100,77,307.69,303.06
47.1150,77,307.69,302.67
47.1200,77,282.05,302.31
47.1250,77,307.69,301.48
47.1300,77,307.69,300.93
47.1350,77,307.69,301.12
47.1400,77,307.69,301.77
47.1450,77,282.05,302.15
47.1500,77,307.69,301.81
47.1550,77,307.69,301.55
47.1600,77,282.05,301.36
47.1650,77,307.69,300.71
47.1700,77,307.69,300.35
47.1750,77,307.69,300.70
47.1800,77,307.69,301.49
47.1850,77,307.69,302.50
47.1900,77,282.05,303.04
47.1950,77,307.69,302.74
47.2000,77,307.69,302.42
47.2050,77,282.05,302.13
47.2100,77,307.69,301.36
47.2150,77,307.69,300.86
47.2200,77,307.69,301.09
47.2250,77,307.69,301.76
47.2300,77,282.05,302.16
47.2350,77,307.69,301.83
47.2400,77,307.69,301.57
47.2450,77,307.69,301.90
47.2500,77,282.05,302.06
47.2550,77,307.69,301.58
47.2600,77,307.69,301.26
47.2650,77,307.69,301.56
47.2700,77,307.69,302.25
47.2750,77,282.05,302.61
47.2800,77,307.69,302.23
47.2850,77,307.69,301.90
47.2900,77,307.69,302.16
47.2950,77,282.05,302.25
47.3000,77,307.69,301.72
47.3050,77,307.69,301.34
47.3100,77,307.69,301.61
47.3150,77,282.05,301.76
47.3200,77,307.69,301.30
47.3250,77,307.69,301.00
47.3300,77,307.69,301.35
47.3350,77,282.05,301.57
47.3400,77,307.69,301.17
47.3450,77,307.69,300.92
47.3500,77,307.69,301.31
47.3550,77,307.69,302.07
47.3600,77,282.05,302.49
47.3650,77,307.69,302.15
47.3700,77,307.69,301.87
47.3750,77,307.69,302.15
47.3800,77,282.05,302.26
47.3850,77,307.69,301.74
47.3900,77,307.69,301.37
47.3950,77,307.69,301.64
47.4000,77,307.69,302.30
47.4050,77,282.05,302.64
47.4100,77,307.69,302.23
47.4150,77,307.69,301.90
47.4200,77,307.69,302.15
47.4250,77,282.05,302.24
47.4300,77,307.69,301.70
47.4350,77,307.69,301.33
47.4400,77,307.69,301.60
47.4450,77,307.69,302.26
47.4500,77,282.05,302.61
47.4550,77,307.69,302.21
47.4600,77,307.69,301.88
47.4650,77,307.69,302.13
47.4700,77,282.05,302.23
47.4750,77,307.69,301.70
47.4800,77,307.69,301.33
47.4850,77,307.69,301.60
47.4900,77,282.05,301.75
47.4950,77,307.69,301.29
47.5000,77,307.69,301.00
47.5050,77,307.69,301.35
47.5100,77,282.05,301.57
47.5150,77,307.69,301.17
47.5200,77,307.69,300.92
47.5250,77,307.69,301.31
47.5300,77,307.69,302.07
47.5350,77,282.05,302.49
47.5400,77,307.69,302.15
47.5450,77,307.69,301.87
47.5500,77,282.05,301.63
47.5550,77,307.69,300.94
47.5600,77,307.69,300.53
47.5650,77,307.69,300.83
47.5700,77,307.69,301.58
47.5750,77,282.05,302.04
47.5800,77,307.69,301.76
47.5850,77,307.69,301.54
47.5900,77,307.69,301.89
47.5950,77,282.05,302.07
47.6000,77,307.69,301.60
47.6050,77,307.69,301.28
47.6100,77,307.69,301.59
47.6150,77,307.69,302.28
47.6200,77,307.69,303.15
47.6250,77,282.05,303.56
47.6300,77,307.69,303.13
47.6350,77,307.69,302.70
47.6400,77,282.05,302.31
47.6450,77,307.69,301.47
47.6500,77,307.69,300.91
47.6550,77,307.69,301.10
47.6600,77,307.69,301.75
47.6650,77,282.05,302.13
47.6700,77,307.69,301.79
47.6750,77,307.69,301.53
47.6800,77,307.69,301.86
47.6850,77,307.69,302.54
47.6900,77,282.05,302.87
47.6950,77,307.69,302.45
47.7000,77,307.69,302.08
47.7050,77,307.69,302.29
47.7100,77,282.05,302.35
47.7150,77,307.69,301.79
47.7200,77,307.69,301.38
47.7250,77,307.69,301.63
47.7300,77,282.05,301.76
47.7350,77,307.69,301.29
47.7400,77,307.69,300.99
47.7450,77,307.69,301.34
47.7500,77,307.69,302.07
47.7550,77,282.05,302.47
47.7600,77,307.69,302.12
47.7650,77,307.69,301.83
47.7700,77,282.05,301.60
47.7750,77,307.69,300.91
47.7800,77,307.69,300.50
47.7850,77,307.69,300.81
47.7900,77,307.69,301.57
47.7950,77,307.69,302.54
47.8000,77,282.05,303.07
47.8050,77,307.69,302.74
47.8100,77,307.69,302.42
47.8150,77,282.05,302.12
47.8200,77,307.69,301.35
47.8250,77,307.69,300.85
47.8300,77,307.69,301.07
47.8350,77,307.69,301.75
47.8400,77,307.69,302.66
47.8450,77,282.05,303.14
47.8500,77,307.69,302.78
47.8550,77,307.69,302.43
47.8600,77,307.69,302.62
47.8650,77,282.05,302.64
47.8700,77,307.69,302.03
47.8750,77,307.69,301.58
47.8800,77,307.69,301.78
47.8850,77,307.69,302.38
47.8900,77,282.05,302.68
47.8950,77,307.69,302.25
47.9000,77,307.69,301.89
47.9050,77,282.05,301.61
47.9100,77,307.69,300.89
47.9150,77,307.69,300.46
47.9200,77,307.69,300.77
47.9250,77,307.69,301.52
47.9300,77,282.05,301.98
47.9350,77,307.69,301.71
47.9400,77,307.69,301.50
47.9450,77,307.69,301.86
47.9500,77,282.05,302.05
47.9550,77,307.69,301.59
47.9600,77,307.69,301.27
47.9650,77,307.69,301.58
47.9700,77,307.69,302.28
47.9750,77,282.05,302.64
47.9800,77,307.69,302.25
47.9850,77,307.69,301.92
47.9900,77,282.05,301.66
47.9950,77,307.69,300.94
48.0000,56,307.69,300.51
48.0050,56,307.69,300.82
48.0100,56,307.69,301.56
48.0150,56,282.05,302.02
48.0200,56,307.69,301.73
48.0250,56,282.05,301.00
48.0300,56,307.69,300.04
48.0350,56,307.69,299.52
48.0400,56,282.05,299.33
48.0450,56,282.05,298.34
48.0500,56,307.69,296.91
48.0550,56,282.05,295.82
48.0600,56,282.05,294.54
48.0650,56,282.05,292.71
48.0700,56,282.05,290.68
48.0750,56,307.69,289.20
48.0800,56,282.05,288.71
48.0850,56,282.05,288.37
48.0900,56,282.05,287.65
48.0950,56,282.05,286.74
48.1000,56,282.05,285.77
48.1050,56,282.05,284.86
48.1100,56,282.05,284.04
48.1150,56,282.05,283.36
48.1200,56,256.41,282.31
48.1250,56,307.69,281.09
48.1300,56,256.41,280.39
48.1350,56,282.05,279.56
48.1400,56,282.05,278.71
48.1450,56,256.41,277.92
48.1500,56,282.05,276.72
48.1550,56,282.05,275.86
48.1600,56,282.05,275.80
48.1650,56,256.41,275.76
48.1700,56,282.05,275.20
48.1750,56,282.05,274.88
48.1800,56,256.41,274.74
48.1850,56,282.05,274.20
48.1900,56,282.05,273.97
48.1950,56,256.41,273.96
48.2000,56,282.05,273.57
48.2050,56,282.05,273.49
48.2100,56,256.41,273.61
48.2150,56,282.05,273.34
48.2200,56,256.41,272.83
48.2250,56,282.05,272.22
48.2300,56,256.41,271.58
48.2350,56,282.05,270.99
48.2400,56,256.41,270.46
48.2450,56,282.05,270.03
48.2500,56,256.41,269.69
48.2550,56,282.05,269.43
48.2600,56,256.41,269.25
48.2650,56,282.05,269.13
48.2700,56,256.41,269.07
48.2750,56,282.05,269.04
48.2800,56,256.41,269.03
48.2850,56,256.41,268.53
48.2900,56,282.05,267.75
48.2950,56,256.41,267.37
48.3000,56,282.05,267.27
48.3050,56,256.41,267.37
48.3100,56,256.41,267.07
48.3150,56,256.41,266.02
48.3200,56,282.05,265.09
48.3250,56,256.41,264.82
48.3300,56,282.05,265.01
48.3350,56,256.41,265.46
48.3400,56,256.41,265.55
48.3450,56,256.41,264.86
48.3500,56,282.05,264.26
48.3550,56,256.41,264.28
48.3600,56,256.41,264.17
48.3650,56,282.05,263.99
48.3700,56,256.41,264.30
48.3750,56,256.41,264.38
48.3800,56,256.41,263.79
48.3850,56,282.05,263.33
48.3900,56,256.41,263.51
48.3950,56,256.41,263.57
48.4000,56,282.05,263.55
48.4050,56,256.41,263.99
48.4100,56,256.41,264.18
48.4150,56,256.41,263.68
48.4200,56,282.05,263.29
48.4250,56,256.41,263.52
48.4300,56,256.41,263.60
48.4350,56,282.05,263.60
48.4400,56,256.41,264.05
48.4450,56,256.41,264.24
48.4500,56,256.41,263.73
48.4550,56,282.05,263.33
48.4600,56,256.41,263.55
48.4650,56,256.41,263.63
48.4700,56,256.41,263.10
48.4750,56,282.05,262.74
48.4800,56,256.41,263.03
48.4850,56,256.41,263.20
48.4900,56,256.41,262.76
48.4950,56,282.05,262.49
48.5000,56,256.41,262.85
48.5050,56,256.41,263.08
48.5100,56,256.41,262.70
48.5150,56,256.41,261.94
48.5200,56,282.05,261.53
48.5250,56,256.41,261.88
48.5300,56,256.41,262.19
48.5350,56,256.41,261.92
48.5400,56,256.41,261.30
48.5450,56,282.05,261.03
48.5500,56,256.41,261.51
48.5550,56,256.41,261.93
48.5600,56,256.41,261.75
48.5650,56,256.41,261.21
48.5700,56,282.05,260.99
48.5750,56,256.41,261.51
48.5800,56,256.41,261.95
48.5850,56,256.41,261.79
48.5900,56,256.41,261.25
48.5950,56,256.41,260.52
48.6000,56,282.05,260.23
48.6050,56,256.41,260.77
48.6100,56,256.41,261.28
48.6150,56,256.41,261.22
48.6200,56,256.41,260.79
48.6250,56,282.05,260.68
48.6300,56,256.41,261.30
48.6350,56,256.41,261.81
48.6400,56,256.41,261.71
48.6450,56,256.41,261.22
48.6500,56,282.05,261.03
48.6550,56,256.41,261.57
48.6600,56,256.41,262.02
48.6650,56,256.41,261.85
48.6700,56,282.05,261.83
48.6750,56,256.41,262.40
48.6800,56,256.41,262.81
48.6850,56,256.41,262.55
48.6900,56,256.41,261.89
48.6950,56,256.41,261.03
48.7000,56,282.05,260.62
48.7050,56,256.41,261.05
48.7100,56,256.41,261.47
48.7150,56,256.41,261.33
48.7200,56,256.41,260.85
48.7250,56,282.05,260.69
48.7300,56,256.41,261.28
48.7350,56,256.41,261.78
48.7400,56,256.41,261.67
48.7450,56,256.41,261.18
48.7500,56,256.41,260.48
48.7550,56,282.05,260.22
48.7600,56,256.41,260.78
48.7650,56,256.41,261.30
48.7700,56,256.41,261.24
48.7750,56,256.41,260.81
48.7800,56,282.05,260.70
48.7850,56,256.41,261.32
48.7900,56,256.41,261.83
48.7950,56,256.41,261.72
48.8000,56,256.41,261.23
48.8050,56,256.41,260.53
48.8100,56,256.41,259.74
48.8150,56,256.41,258.97
48.8200,56,282.05,258.79
48.8250,56,256.41,259.51
48.8300,56,256.41,260.24
48.8350,56,256.41,260.40
48.8400,56,256.41,260.18
48.8450,56,256.41,259.74
48.8500,56,282.05,259.70
48.8550,56,256.41,260.44
48.8600,56,256.41,261.11
48.8650,56,256.41,261.16
48.8700,56,256.41,260.81
48.8750,56,282.05,260.75
48.8800,56,256.41,261.39
48.8850,56,256.41,261.92
48.8900,56,256.41,261.81
48.8950,56,256.41,261.31
48.9000,56,256.41,260.60
48.9050,56,282.05,260.32
48.9100,56,256.41,260.85
48.9150,56,256.41,261.35
48.9200,56,256.41,261.28
48.9250,56,256.41,260.84
48.9300,56,256.41,260.20
48.9350,56,282.05,260.00
48.9400,56,256.41,260.62
48.9450,56,256.41,261.19
48.9500,56,256.41,261.17
48.9550,56,282.05,261.29
48.9600,56,256.41,262.01
48.9650,56,256.41,262.53
48.9700,56,256.41,262.38
48.9750,56,256.41,261.80
48.9800,56,256.41,260.99
48.9850,56,256.41,260.11
48.9900,56,282.05,259.76
48.9950,56,256.41,260.30
49.0000,56,256.41,260.84
49.0050,56,256.41,260.84
49.0100,56,256.41,260.48
49.0150,56,256.41,259.92
49.0200,56,256.41,259.28
49.0250,56,282.05,259.16
49.0300,56,256.41,259.89
49.0350,56,256.41,260.59
49.0400,56,256.41,260.70
49.0450,56,256.41,260.43
49.0500,56,256.41,259.94
49.0550,56,256.41,259.33
49.0600,56,256.41,258.71
49.0650,56,282.05,258.64
49.0700,56,256.41,259.45
49.0750,56,256.41,260.24
49.0800,56,256.41,260.44
49.0850,56,256.41,260.24
49.0900,56,282.05,260.32
49.0950,56,256.41,261.09
49.1000,56,256.41,261.72
49.1050,56,256.41,261.70
49.1100,56,256.41,261.26
49.1150,56,256.41,260.59
49.1200,56,256.41,259.82
49.1250,56,282.05,259.57
49.1300,56,256.41,260.19
49.1350,56,256.41,260.79
49.1400,56,256.41,260.83
49.1450,56,282.05,261.01
49.1500,56,256.41,261.79
49.1550,56,256.41,262.37
49.1600,56,256.41,262.27
49.1650,56,256.41,261.73
49.1700,56,256.41,260.96
49.1750,56,256.41,260.10
49.1800,56,282.05,259.76
49.1850,56,256.41,260.31
49.1900,56,256.41,260.86
49.1950,56,256.41,260.86
49.2000,56,256.41,260.50
49.2050,56,256.41,259.94
49.2100,56,282.05,259.81
49.2150,56,256.41,260.49
49.2200,56,256.41,261.11
49.2250,56,256.41,261.13
49.2300,56,256.41,260.76
49.2350,56,256.41,260.18
49.2400,56,282.05,260.02
49.2450,56,256.41,260.65
49.2500,56,256.41,261.23
49.2550,56,256.41,261.22
49.2600,56,256.41,260.82
49.2650,56,256.41,260.22
49.2700,56,256.41,259.52
49.2750,56,282.05,259.34
49.2800,56,256.41,260.02
49.2850,56,256.41,260.68
49.2900,56,256.41,260.76
49.2950,56,256.41,260.46
49.3000,56,256.41,259.94
49.3050,56,256.41,259.33
49.3100,56,282.05,259.22
49.3150,56,256.41,259.95
49.3200,56,256.41,260.65
49.3250,56,256.41,260.76
49.3300,56,256.41,260.48
49.3350,56,282.05,260.49
49.3400,56,256.41,261.19
49.3450,56,256.41,261.78
49.3500,56,256.41,261.72
49.3550,56,256.41,261.26
49.3600,56,256.41,260.57
49.3650,56,282.05,260.31
49.3700,56,256.41,260.86
49.3750,56,256.41,261.37
49.3800,56,256.41,261.30
49.3850,56,256.41,260.86
49.3900,56,282.05,260.74
49.3950,56,256.41,261.34
49.4000,56,256.41,261.85
49.4050,56,256.41,261.73
49.4100,56,256.41,261.23
49.4150,56,256.41,260.53
49.4200,56,282.05,260.26
49.4250,56,256.41,260.80
49.4300,56,256.41,261.32
49.4350,56,256.41,261.25
49.4400,56,256.41,260.82
49.4450,56,282.05,260.71
49.4500,56,256.41,261.32
49.4550,56,256.41,261.83
49.4600,56,256.41,261.72
49.4650,56,256.41,261.23
49.4700,56,256.41,260.52
49.4750,56,256.41,259.74
49.4800,56,256.41,258.97
49.4850,56,282.05,258.79
49.4900,56,256.41,259.51
49.4950,56,256.41,260.24
49.5000,56,256.41,260.40
49.5050,56,256.41,260.18
49.5100,56,282.05,260.25
49.5150,56,256.41,261.02
49.5200,56,256.41,261.66
49.5250,56,256.41,261.64
49.5300,56,256.41,261.22
49.5350,56,256.41,260.55
49.5400,56,256.41,259.80
49.5450,56,282.05,259.56
49.5500,56,256.41,260.18
49.5550,56,256.41,260.79
49.5600,56,256.41,260.83
49.5650,56,256.41,260.50
49.5700,56,282.05,260.47
49.5750,56,256.41,261.16
49.5800,56,256.41,261.74
49.5850,56,256.41,261.68
49.5900,56,256.41,261.22
49.5950,56,256.41,260.53
49.6000,56,282.05,260.28
49.6050,56,256.41,260.84
49.6100,56,256.41,261.35
49.6150,56,256.41,261.29
49.6200,56,256.41,260.85
49.6250,56,282.05,260.73
49.6300,56,256.41,261.34
49.6350,56,256.41,261.85
49.6400,56,256.41,261.73
49.6450,56,256.41,261.24
49.6500,56,256.41,260.53
49.6550,56,282.05,260.26
49.6600,56,256.41,260.81
49.6650,56,256.41,261.32
49.6700,56,256.41,261.25
49.6750,56,256.41,260.82
49.6800,56,256.41,260.19
49.6850,56,282.05,260.00
49.6900,56,256.41,260.62
49.6950,56,256.41,261.19
49.7000,56,256.41,261.17
49.7050,56,256.41,260.78
49.7100,56,256.41,260.18
49.7150,56,256.41,259.49
49.7200,56,256.41,258.80
49.7250,56,282.05,258.68
49.7300,56,256.41,259.45
49.7350,56,256.41,260.22
49.7400,56,256.41,260.40
49.7450,56,256.41,260.20
49.7500,56,256.41,259.77
49.7550,56,256.41,259.22
49.7600,56,282.05,259.16
49.7650,56,256.41,259.93
49.7700,56,256.41,260.65
49.7750,56,256.41,260.78
49.7800,56,256.41,260.51
49.7850,56,256.41,260.00
49.7900,56,256.41,259.39
49.7950,56,282.05,259.28
49.8000,56,256.41,260.00
49.8050,56,256.41,260.69
49.8100,56,256.41,260.79
49.8150,56,282.05,261.02
49.8200,56,256.41,261.82
49.8250,56,256.41,262.42
49.8300,56,256.41,262.32
49.8350,56,256.41,261.78
49.8400,56,256.41,261.00
49.8450,56,256.41,260.14
49.8500,56,282.05,259.80
49.8550,56,256.41,260.34
49.8600,56,256.41,260.88
49.8650,56,256.41,260.87
49.8700,56,256.41,260.51
49.8750,56,282.05,260.46
49.8800,56,256.41,261.13
49.8850,56,256.41,261.70
49.8900,56,256.41,261.64
49.8950,56,256.41,261.18
49.9000,56,256.41,260.50
49.9050,56,256.41,259.74
49.9100,56,282.05,259.50
49.9150,56,256.41,260.12
49.9200,56,256.41,260.74
49.9250,56,256.41,260.79
49.9300,56,256.41,260.47
49.9350,56,282.05,260.45
49.9400,56,256.41,261.15
49.9450,56,256.41,261.73
49.9500,56,256.41,261.67
49.9550,56,256.41,261.21
49.9600,56,256.41,260.53
49.9650,56,256.41,259.77
49.9700,56,256.41,259.01
49.9750,56,256.41,258.31
49.9800,56,282.05,258.22
49.9850,56,256.41,259.05
49.9900,56,256.41,259.89
49.9950,56,256.41,260.14
50.0000,56,256.41,260.01
50.0050,56,282.05,260.15
50.0100,56,256.41,260.97
50.0150,56,256.41,261.64
50.0200,56,256.41,261.65
50.0250,56,256.41,261.24
50.0300,56,256.41,260.59
50.0350,56,282.05,260.35
50.0400,56,256.41,260.91
50.0450,56,256.41,261.42
50.0500,56,256.41,261.35
50.0550,56,256.41,260.90
50.0600,56,256.41,260.26
50.0650,56,282.05,260.05
50.0700,56,256.41,260.65
50.0750,56,256.41,261.22
50.0800,56,256.41,261.19
50.0850,56,256.41,260.79
50.0900,56,256.41,260.18
50.0950,56,282.05,260.00
50.1000,56,256.41,260.63
50.1050,56,256.41,261.21
50.1100,56,256.41,261.19
50.1150,56,256.41,260.80
50.1200,56,282.05,260.71
50.1250,56,256.41,261.34
50.1300,56,256.41,261.86
50.1350,56,256.41,261.75
50.1400,56,256.41,261.26
50.1450,56,256.41,260.55
50.1500,56,256.41,259.77
50.1550,56,256.41,258.99
50.1600,56,282.05,258.80
50.1650,56,256.41,259.52
50.1700,56,256.41,260.24
50.1750,56,256.41,260.40
50.1800,56,256.41,260.18
50.1850,56,256.41,259.74
50.1900,56,282.05,259.70
50.1950,56,256.41,260.44
50.2000,56,256.41,261.11
50.2050,56,256.41,261.16
50.2100,56,256.41,260.81
50.2150,56,256.41,260.23
50.2200,56,256.41,259.56
50.2250,56,282.05,259.38
50.2300,56,256.41,260.06
50.2350,56,256.41,260.72
50.2400,56,256.41,260.80
50.2450,56,256.41,260.49
50.2500,56,282.05,260.49
50.2550,56,256.41,261.18
50.2600,56,256.41,261.76
50.2650,56,256.41,261.70
50.2700,56,256.41,261.24
50.2750,56,256.41,260.56
50.2800,56,256.41,259.78
50.2850,56,282.05,259.53
50.2900,56,256.41,260.15
50.2950,56,256.41,260.76
50.3000,56,256.41,260.80
50.3050,56,282.05,260.99
50.3100,56,256.41,261.78
50.3150,56,256.41,262.36
50.3200,56,256.41,262.26
50.3250,56,256.41,261.72
50.3300,56,256.41,260.95
50.3350,56,256.41,260.10
50.3400,56,282.05,259.76
50.3450,56,256.41,260.31
50.3500,56,256.41,260.86
50.3550,56,256.41,260.86
50.3600,56,256.41,260.50
50.3650,56,256.41,259.94
50.3700,56,282.05,259.81
50.3750,56,256.41,260.49
50.3800,56,256.41,261.11
50.3850,56,256.41,261.13
50.3900,56,256.41,260.76
50.3950,56,256.41,260.18
50.4000,56,256.41,259.50
50.4050,56,282.05,259.33
50.4100,56,256.41,260.02
50.4150,56,256.41,260.69
50.4200,56,256.41,260.77
50.4250,56,256.41,260.47
50.4300,56,282.05,260.47
50.4350,56,256.41,261.17
50.4400,56,256.41,261.76
50.4450,56,256.41,261.70
50.4500,56,256.41,261.24
50.4550,56,256.41,260.56
50.4600,56,256.41,259.79
50.4650,56,256.41,259.02
50.4700,56,282.05,258.83
50.4750,56,256.41,259.55
50.4800,56,256.41,260.27
50.4850,56,256.41,260.42
50.4900,56,282.05,260.72
50.4950,56,256.41,261.59
50.5000,56,256.41,262.24
50.5050,56,256.41,262.20
50.5100,56,256.41,261.70
50.5150,56,256.41,260.96
50.5200,56,282.05,260.63
50.5250,56,256.41,261.11
50.5300,56,256.41,261.56
50.5350,56,256.41,261.43
50.5400,56,256.41,260.95
50.5450,56,256.41,260.27
50.5500,56,282.05,260.04
50.5550,56,256.41,260.63
50.5600,56,256.41,261.19
50.5650,56,256.41,261.16
50.5700,56,256.41,260.76
50.5750,56,282.05,260.67
50.5800,56,256.41,261.30
50.5850,56,256.41,261.83
50.5900,56,256.41,261.73
50.5950,56,256.41,261.24
50.6000,56,282.05,261.05
50.6050,56,256.41,261.59
50.6100,56,256.41,262.03
50.6150,56,256.41,261.86
50.6200,56,256.41,261.32
50.6250,56,256.41,260.58
50.6300,56,256.41,259.76
50.6350,56,256.41,258.97
50.6400,56,282.05,258.78
50.6450,56,256.41,259.49
50.6500,56,256.41,260.21
50.6550,56,256.41,260.37
50.6600,56,256.41,260.16
50.6650,56,256.41,259.72
50.6700,56,282.05,259.69
50.6750,56,256.41,260.43
50.6800,56,256.41,261.10
50.6850,56,256.41,261.15
50.6900,56,256.41,260.81
50.6950,56,256.41,260.23
50.7000,56,282.05,260.07
50.7050,56,256.41,260.70
50.7100,56,256.41,261.28
50.7150,56,256.41,261.26
50.7200,56,256.41,260.85
50.7250,56,282.05,260.75
50.7300,56,256.41,261.37
50.7350,56,256.41,261.88
50.7400,56,256.41,261.77
50.7450,56,256.41,261.27
50.7500,56,256.41,260.56
50.7550,56,282.05,260.28
50.7600,56,256.41,260.82
50.7650,56,256.41,261.33
50.7700,56,256.41,261.26
50.7750,56,282.05,261.34
50.7800,56,256.41,262.03
50.7850,56,256.41,262.53
50.7900,56,256.41,262.36
50.7950,56,256.41,261.78
50.8000,56,256.41,260.97
50.8050,56,256.41,260.09
50.8100,56,282.05,259.74
50.8150,56,256.41,260.28
50.8200,56,256.41,260.83
50.8250,56,256.41,260.83
50.8300,56,256.41,260.47
50.8350,56,282.05,260.43
50.8400,56,256.41,261.11
50.8450,56,256.41,261.69
50.8500,56,256.41,261.63
50.8550,56,256.41,261.18
50.8600,56,256.41,260.50
50.8650,56,256.41,259.74
50.8700,56,282.05,259.50
50.8750,56,256.41,260.13
50.8800,56,256.41,260.75
50.8850,56,256.41,260.79
50.8900,56,256.41,260.47
50.8950,56,256.41,259.94
50.9000,56,282.05,259.83
50.9050,56,256.41,260.52
50.9100,56,256.41,261.14
50.9150,56,256.41,261.16
50.9200,56,256.41,260.79
50.9250,56,256.41,260.20
50.9300,56,256.41,259.52
50.9350,56,282.05,259.35
50.9400,56,256.41,260.03
50.9450,56,256.41,260.69
50.9500,56,256.41,260.78
50.9550,56,256.41,260.48
50.9600,56,282.05,260.47
50.9650,56,256.41,261.17
50.9700,56,256.41,261.76
50.9750,56,256.41,261.70
50.9800,56,256.41,261.24
50.9850,56,256.41,260.56
50.9900,56,282.05,260.30
50.9950,56,256.41,260.85
51.0000,36,256.41,261.37
51.0050,36,256.41,261.30
51.0100,36,256.41,260.86
51.0150,36,256.41,260.22
51.0200,36,256.41,259.51
51.0250,36,256.41,258.80
51.0300,36,256.41,258.15
51.0350,36,256.41,257.60
51.0400,36,230.77,256.63
51.0450,36,256.41,254.97
51.0500,36,256.41,253.50
51.0550,36,230.77,252.28
51.0600,36,256.41,250.79
51.0650,36,230.77,249.26
51.0700,36,256.41,247.83
51.0750,36,230.77,246.57
51.0800,36,230.77,245.00
51.0850,36,256.41,243.37
51.0900,36,230.77,242.34
51.0950,36,230.77,241.27
51.1000,36,230.77,239.74
51.1050,36,230.77,238.03
51.1100,36,230.77,236.36
51.1150,36,230.77,234.83
51.1200,36,230.77,233.53
51.1250,36,230.77,232.47
51.1300,36,205.13,231.14
51.1350,36,230.77,229.23
51.1400,36,230.77,227.61
51.1450,36,230.77,226.83
51.1500,36,230.77,226.64
51.1550,36,205.13,226.34
51.1600,36,230.77,225.47
51.1650,36,205.13,224.31
51.1700,36,230.77,223.05
51.1750,36,205.13,221.84
51.1800,36,230.77,220.75
51.1850,36,230.77,220.34
51.1900,36,205.13,220.40
51.1950,36,205.13,219.72
51.2000,36,230.77,218.63
51.2050,36,205.13,217.88
51.2100,36,230.77,217.40
51.2150,36,205.13,217.14
51.2200,36,205.13,216.52
51.2250,36,205.13,215.21
51.2300,36,230.77,214.07
51.2350,36,205.13,213.66
51.2400,36,205.13,213.22
51.2450,36,205.13,212.29
51.2500,36,205.13,211.12
51.2550,36,230.77,210.40
51.2600,36,205.13,210.54
51.2650,36,205.13,210.72
51.2700,36,205.13,210.38
51.2750,36,205.13,209.74
51.2800,36,205.13,208.96
51.2850,36,205.13,208.15
51.2900,36,205.13,207.39
