Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filt
96.8800,64,256.4100,265.3192
96.8850,64,282.0500,265.5264
96.8900,64,256.4100,265.7555
96.8950,64,256.4100,266.0044
96.9000,64,282.0500,266.2573
96.9050,64,256.4100,266.4826
96.9100,64,282.0500,266.6624
96.9150,64,256.4100,266.8071
96.9200,64,256.4100,266.9365
96.9250,64,282.0500,267.0468
96.9300,64,256.4100,267.1088
96.9350,64,282.0500,267.0997
96.9400,64,256.4100,267.0179
96.9450,64,282.0500,266.8842
96.9500,64,256.4100,266.7414
96.9550,64,256.4100,266.6401
96.9600,64,282.0500,266.6074
96.9650,64,256.4100,266.6475
96.9700,64,256.4100,266.7585
96.9750,64,282.0500,266.9158
96.9800,64,256.4100,267.0711
96.9850,64,282.0500,267.1832
96.9900,64,256.4100,267.2327
96.9950,64,282.0500,267.2213
97.0000,64,256.4100,267.1711
97.0050,64,256.4100,267.1085
97.0100,64,282.0500,267.0321
97.0150,64,256.4100,266.9137
97.0200,64,282.0500,266.7314
97.0250,64,256.4100,266.4867
97.0300,64,282.0500,266.2068
97.0350,64,256.4100,265.9464
97.0400,64,256.4100,265.7746
97.0450,64,256.4100,265.7286
97.0500,64,282.0500,265.7828
97.0550,64,256.4100,265.8821
97.0600,64,282.0500,265.9896
97.0650,64,256.4100,266.1019
97.0700,64,256.4100,266.2323
97.0750,64,282.0500,266.3770
97.0800,64,256.4100,266.5139
97.0850,64,282.0500,266.6336
97.0900,64,256.4100,266.7540
97.0950,64,256.4100,266.9031
97.1000,64,282.0500,267.0853
97.1050,64,256.4100,267.2797
97.1100,64,282.0500,267.4711
97.1150,64,256.4100,267.6636
97.1200,64,256.4100,267.8631
97.1250,64,282.0500,268.0429
97.1300,64,282.0500,268.1576
97.1350,64,256.4100,268.2066
97.1400,64,256.4100,268.2327
97.1450,64,282.0500,268.2565
97.1500,64,256.4100,268.2607
97.1550,64,282.0500,268.2215
97.1600,64,256.4100,268.1253
97.1650,64,282.0500,267.9686
97.1700,64,256.4100,267.7597
97.1750,64,282.0500,267.5195
97.1800,64,256.4100,267.2841
97.1850,64,256.4100,267.0906
97.1900,64,282.0500,266.9470
97.1950,64,256.4100,266.8344
97.2000,64,282.0500,266.7405
97.2050,64,256.4100,266.6768
97.2100,64,256.4100,266.6639
97.2150,64,282.0500,266.6992
97.2200,64,256.4100,266.7576
97.2250,64,282.0500,266.8229
97.2300,64,256.4100,266.9040
97.2350,64,256.4100,267.0176
97.2400,64,282.0500,267.1554
97.2450,64,256.4100,267.2829
97.2500,64,282.0500,267.3703
97.2550,64,256.4100,267.4077
97.2600,64,282.0500,267.4039
97.2650,64,256.4100,267.3867
97.2700,64,256.4100,267.3858
97.2750,64,282.0500,267.4012
97.2800,64,256.4100,267.4030
97.2850,64,282.0500,267.3635
97.2900,64,256.4100,267.2737
97.2950,64,282.0500,267.1437
97.3000,64,256.4100,267.0034
97.3050,64,256.4100,266.8876
97.3100,64,282.0500,266.8051
97.3150,64,256.4100,266.7395
97.3200,64,282.0500,266.6830
97.3250,64,256.4100,266.6523
97.3300,64,256.4100,266.6740
97.3350,64,282.0500,266.7515
97.3400,64,256.4100,266.8657
97.3450,64,282.0500,267.0059
97.3500,64,256.4100,267.1850
97.3550,64,256.4100,267.4221
97.3600,64,282.0500,267.7083
97.3650,64,256.4100,268.0039
97.3700,64,282.0500,268.2688
97.3750,64,256.4100,268.4751
97.3800,64,282.0500,268.6048
97.3850,64,256.4100,268.6482
97.3900,64,282.0500,268.6020
97.3950,64,256.4100,268.4695
97.4000,64,282.0500,268.2604
97.4050,64,256.4100,267.9929
97.4100,64,282.0500,267.6947
97.4150,64,256.4100,267.4066
97.4200,64,256.4100,267.1684
97.4250,64,282.0500,266.9897
97.4300,64,256.4100,266.8521
97.4350,64,282.0500,266.7435
97.4400,64,256.4100,266.6755
97.4450,64,256.4100,266.6686
97.4500,64,282.0500,266.7200
97.4550,64,256.4100,266.8043
97.4600,64,282.0500,266.9048
97.4650,64,256.4100,267.0293
97.4700,64,256.4100,267.1928
97.4750,64,282.0500,267.3837
97.4800,64,256.4100,267.5625
97.4850,64,282.0500,267.6921
97.4900,64,256.4100,267.7526
97.4950,64,282.0500,267.7399
97.5000,64,256.4100,267.6649
97.5050,64,282.0500,267.5542
97.5100,64,256.4100,267.4499
97.5150,64,256.4100,267.3950
97.5200,64,282.0500,267.4020
97.5250,64,256.4100,267.4528
97.5300,64,282.0500,267.5315
97.5350,64,256.4100,267.6402
97.5400,64,256.4100,267.7813
97.5450,64,282.0500,267.9252
97.5500,64,282.0500,268.0242
97.5550,64,256.4100,268.0763
97.5600,64,256.4100,268.1244
97.5650,64,282.0500,268.1903
97.5700,64,256.4100,268.2590
97.5750,64,282.0500,268.3093
97.5800,64,256.4100,268.3302
97.5850,64,282.0500,268.3201
97.5900,64,256.4100,268.2864
97.5950,64,282.0500,268.2459
97.6000,64,256.4100,268.2251
97.6050,64,256.4100,268.2438
97.6100,64,282.0500,268.2837
97.6150,64,282.0500,268.3038
97.6200,64,256.4100,268.3052
97.6250,64,256.4100,268.3304
97.6300,64,282.0500,268.3992
97.6350,64,256.4100,268.4915
97.6400,64,282.0500,268.5795
97.6450,64,256.4100,268.6428
97.6500,64,282.0500,268.6677
97.6550,64,256.4100,268.6466
97.6600,64,282.0500,268.5777
97.6650,64,256.4100,268.4655
97.6700,64,282.0500,268.3211
97.6750,64,256.4100,268.1636
97.6800,64,282.0500,268.0211
97.6850,64,256.4100,267.9327
97.6900,64,256.4100,267.9328
97.6950,64,282.0500,268.0205
97.7000,64,256.4100,268.1588
97.7050,64,282.0500,268.3067
97.7100,64,256.4100,268.4339
97.7150,64,282.0500,268.5192
97.7200,64,256.4100,268.5502
97.7250,64,282.0500,268.5213
97.7300,64,256.4100,268.4346
97.7350,64,282.0500,268.2991
97.7400,64,256.4100,268.1324
97.7450,64,282.0500,267.9616
97.7500,64,256.4100,267.8248
97.7550,64,256.4100,267.7564
97.7600,64,282.0500,267.7566
97.7650,64,256.4100,267.7913
97.7700,64,282.0500,267.8252
97.7750,64,256.4100,267.8374
97.7800,64,282.0500,267.8212
97.7850,64,256.4100,267.7842
97.7900,64,282.0500,267.7480
97.7950,64,256.4100,267.7491
97.8000,64,256.4100,267.8224
97.8050,64,282.0500,267.9688
97.8100,64,256.4100,268.1551
97.8150,64,282.0500,268.3439
97.8200,64,256.4100,268.5091
97.8250,64,282.0500,268.6333
97.8300,64,256.4100,268.7066
97.8350,64,282.0500,268.7256
97.8400,64,256.4100,268.6921
97.8450,64,282.0500,268.6136
97.8500,64,256.4100,268.5029
97.8550,64,282.0500,268.3793
97.8600,64,256.4100,268.2697
97.8650,64,256.4100,268.1929
97.8700,64,282.0500,268.1292
97.8750,64,282.0500,268.0369
97.8800,64,256.4100,267.9178
97.8850,64,256.4100,267.8181
97.8900,64,282.0500,267.7646
97.8950,64,256.4100,267.7502
97.9000,64,282.0500,267.7658
97.9050,64,256.4100,267.8172
97.9100,64,256.4100,267.9086
97.9150,64,282.0500,268.0098
97.9200,64,282.0500,268.0718
97.9250,64,256.4100,268.0900
97.9300,64,256.4100,268.1043
97.9350,64,282.0500,268.1334
97.9400,64,256.4100,268.1593
97.9450,64,282.0500,268.1587
97.9500,64,256.4100,268.1192
97.9550,64,282.0500,268.0395
97.9600,64,256.4100,267.9296
97.9650,64,282.0500,267.8115
97.9700,64,256.4100,267.7206
97.9750,64,256.4100,267.6902
97.9800,64,282.0500,267.7199
97.9850,64,256.4100,267.7765
97.9900,64,282.0500,267.8254
97.9950,64,256.4100,267.8468
98.0000,64,282.0500,267.8353
98.0050,64,256.4100,267.7994
98.0100,64,282.0500,267.7617
98.0150,64,256.4100,267.7595
98.0200,64,256.4100,267.8282
98.0250,64,282.0500,267.9695
98.0300,64,256.4100,268.1505
98.0350,64,282.0500,268.3346
98.0400,64,256.4100,268.4959
98.0450,64,282.0500,268.6178
98.0500,64,256.4100,268.6912
98.0550,64,282.0500,268.7135
98.0600,64,256.4100,268.6876
98.0650,64,282.0500,268.6222
98.0700,64,256.4100,268.5311
98.0750,64,282.0500,268.4349
98.0800,64,256.4100,268.3609
98.0850,64,256.4100,268.3284
98.0900,64,282.0500,268.3165
98.0950,64,282.0500,268.2815
98.1000,64,256.4100,268.2209
98.1050,64,256.4100,268.1742
98.1100,64,282.0500,268.1589
98.1150,64,256.4100,268.1544
98.1200,64,282.0500,268.1348
98.1250,64,256.4100,268.0850
98.1300,64,282.0500,268.0012
98.1350,64,256.4100,267.8912
98.1400,64,282.0500,267.7752
98.1450,64,256.4100,267.6872
98.1500,64,256.4100,267.6594
98.1550,64,282.0500,267.6907
98.1600,64,256.4100,267.7474
98.1650,64,282.0500,267.7949
98.1700,64,256.4100,267.8135
98.1750,64,282.0500,267.7982
98.1800,64,256.4100,267.7583
98.1850,64,282.0500,267.7180
98.1900,64,256.4100,267.7157
98.1950,64,256.4100,267.7892
98.2000,64,282.0500,267.9426
98.2050,64,256.4100,268.1457
98.2100,64,282.0500,268.3649
98.2150,64,256.4100,268.5775
98.2200,64,282.0500,268.7694
98.2250,64,256.4100,268.9333
98.2300,64,282.0500,269.0665
98.2350,64,256.4100,269.1698
98.2400,64,282.0500,269.2453
98.2450,64,256.4100,269.2963
98.2500,64,282.0500,269.3257
98.2550,64,256.4100,269.3362
98.2600,64,282.0500,269.3293
98.2650,64,256.4100,269.3058
98.2700,64,282.0500,269.2653
98.2750,64,256.4100,269.2069
98.2800,64,282.0500,269.1295
98.2850,64,256.4100,269.0321
98.2900,64,282.0500,268.9151
98.2950,64,256.4100,268.7808
98.3000,64,282.0500,268.6347
98.3050,64,256.4100,268.4870
98.3100,64,282.0500,268.3539
98.3150,64,256.4100,268.2591
98.3200,64,256.4100,268.2184
98.3250,64,282.0500,268.2092
98.3300,64,282.0500,268.1864
98.3350,64,256.4100,268.1476
98.3400,64,256.4100,268.1331
98.3450,64,282.0500,268.1619
98.3500,64,256.4100,268.2152
98.3550,64,282.0500,268.2691
98.3600,64,256.4100,268.3094
98.3650,64,282.0500,268.3321
98.3700,64,256.4100,268.3422
98.3750,64,282.0500,268.3540
98.3800,64,256.4100,268.3907
98.3850,64,256.4100,268.4680
98.3900,64,282.0500,268.5616
98.3950,64,282.0500,268.6223
98.4000,64,256.4100,268.6402
98.4050,64,256.4100,268.6440
98.4100,64,282.0500,268.6362
98.4150,64,282.0500,268.5928
98.4200,64,256.4100,268.5283
98.4250,64,256.4100,268.4961
98.4300,64,282.0500,268.5241
98.4350,64,256.4100,268.5989
98.4400,64,282.0500,268.6980
98.4450,64,256.4100,268.8049
98.4500,64,282.0500,268.9086
98.4550,64,256.4100,269.0023
98.4600,64,282.0500,269.0825
98.4650,64,256.4100,269.1482
98.4700,64,282.0500,269.1996
98.4750,64,256.4100,269.2382
98.4800,64,282.0500,269.2655
98.4850,64,256.4100,269.2834
98.4900,64,282.0500,269.2931
98.4950,64,256.4100,269.2956
98.5000,64,282.0500,269.2910
98.5050,64,256.4100,269.2790
98.5100,64,282.0500,269.2587
98.5150,64,256.4100,269.2286
98.5200,64,282.0500,269.1872
98.5250,64,256.4100,269.1329
98.5300,64,282.0500,269.0646
98.5350,64,256.4100,268.9823
98.5400,64,282.0500,268.8877
98.5450,64,256.4100,268.7851
98.5500,64,282.0500,268.6822
98.5550,64,256.4100,268.5914
98.5600,64,282.0500,268.5302
98.5650,64,256.4100,268.5227
98.5700,64,256.4100,268.5834
98.5750,64,282.0500,268.6854
98.5800,64,282.0500,268.7757
98.5850,64,256.4100,268.8391
98.5900,64,256.4100,268.8976
98.5950,64,282.0500,268.9445
98.6000,64,282.0500,268.9446
98.6050,64,256.4100,268.8978
98.6100,64,256.4100,268.8396
98.6150,64,282.0500,268.7765
98.6200,64,282.0500,268.6868
98.6250,64,256.4100,268.5856
98.6300,64,256.4100,268.5258
98.6350,64,282.0500,268.5345
98.6400,64,256.4100,268.5970
98.6450,64,282.0500,268.6893
98.6500,64,256.4100,268.7934
98.6550,64,282.0500,268.8971
98.6600,64,256.4100,268.9922
98.6650,64,282.0500,269.0741
98.6700,64,256.4100,269.1405
98.6750,64,282.0500,269.1910
98.6800,64,256.4100,269.2259
98.6850,64,282.0500,269.2461
98.6900,64,256.4100,269.2527
98.6950,64,282.0500,269.2466
98.7000,64,256.4100,269.2286
98.7050,64,282.0500,269.1992
98.7100,64,256.4100,269.1593
98.7150,64,282.0500,269.1098
98.7200,64,256.4100,269.0527
98.7250,64,282.0500,268.9910
98.7300,64,256.4100,268.9297
98.7350,64,282.0500,268.8759
98.7400,64,256.4100,268.8401
98.7450,64,282.0500,268.8359
98.7500,64,256.4100,268.8809
98.7550,64,256.4100,268.9802
98.7600,64,282.0500,269.0938
98.7650,64,282.0500,269.1519
98.7700,64,256.4100,269.1184
98.7750,64,282.0500,269.0072
98.7800,64,256.4100,268.8495
98.7850,64,282.0500,268.6792
98.7900,64,256.4100,268.5339
98.7950,64,256.4100,268.4406
98.8000,64,282.0500,268.3846
98.8050,64,282.0500,268.3270
98.8100,64,256.4100,268.2692
98.8150,64,256.4100,268.2542
98.8200,64,282.0500,268.3023
98.8250,64,256.4100,268.3946
98.8300,64,282.0500,268.5056
98.8350,64,256.4100,268.6176
98.8400,64,256.4100,268.7047
98.8450,64,282.0500,268.6983
98.8500,64,282.0500,268.5036
98.8550,64,256.4100,268.0645
98.8600,64,256.4100,267.3653
98.8650,64,282.0500,266.3714
98.8700,0,256.4100,265.0200
98.8750,0,282.0500,263.2626
98.8800,0,256.4100,261.0953
98.8850,0,256.4100,258.5600
98.8900,0,256.4100,255.7180
98.8950,0,256.4100,252.6264
98.9000,0,256.4100,249.3508
98.9050,0,230.7700,245.9794
98.9100,0,230.7700,242.5914
98.9150,0,256.4100,239.2100
98.9200,0,230.7700,235.8196
98.9250,0,230.7700,232.4169
98.9300,0,230.7700,229.0120
98.9350,0,230.7700,225.6149
98.9400,0,205.1300,222.2368
98.9450,0,230.7700,218.8764
98.9500,0,205.1300,215.5052
98.9550,0,230.7700,212.0855
98.9600,0,205.1300,208.6044
98.9650,0,205.1300,205.0922
98.9700,0,205.1300,201.6089
98.9750,0,179.4900,198.2148
98.9800,0,205.1300,194.9404
98.9850,0,179.4900,191.7727
98.9900,0,205.1300,188.6715
98.9950,0,179.4900,185.6016
99.0000,0,179.4900,182.5483
99.0050,0,179.4900,179.4997
99.0100,0,179.4900,176.4293
99.0150,0,179.4900,173.3105
99.0200,0,179.4900,170.1479
99.0250,0,153.8500,166.9923
99.0300,0,153.8500,163.9077
99.0350,0,179.4900,160.9225
99.0400,0,153.8500,158.0439
99.0450,0,153.8500,155.3041
99.0500,0,153.8500,152.7570
99.0550,0,128.2100,150.4409
99.0600,0,153.8500,148.3392
99.0650,0,153.8500,146.3722
99.0700,0,128.2100,144.4340
99.0750,0,128.2100,142.3972
99.0800,0,128.2100,140.0521
99.0850,0,128.2100,137.0643
99.0900,0,128.2100,132.9830
99.0950,0,128.2100,127.2742
99.1000,0,128.2100,119.3638
99.1050,0,128.2100,108.6983
99.1100,0,102.5600,94.8110
99.1150,0,102.5600,77.3670
99.1200,-93,128.2100,56.2239
99.1250,-93,76.9200,31.5764
99.1300,-93,0.0000,4.0704
99.1350,-93,-25.6400,-25.2903
99.1400,-93,-76.9200,-55.3720
99.1450,-93,-102.5600,-85.0895
99.1500,-93,-153.8500,-113.5118
99.1550,-93,-153.8500,-139.9386
99.1600,-93,-179.4900,-163.9241
99.1650,-93,-205.1300,-185.2393
99.1700,-93,-205.1300,-203.8255
99.1750,-93,-230.7700,-219.7568
99.1800,-93,-230.7700,-233.1988
99.1850,-93,-256.4100,-244.3756
99.1900,-93,-256.4100,-253.5628
99.1950,-93,-256.4100,-261.0866
99.2000,-93,-256.4100,-267.2940
99.2050,-93,-256.4100,-272.4916
99.2100,-93,-282.0500,-276.8976
99.2150,-93,-282.0500,-280.6531
99.2200,-93,-282.0500,-283.8738
99.2250,-93,-282.0500,-286.6756
99.2300,-93,-282.0500,-289.1587
99.2350,-93,-307.6900,-291.3940
99.2400,-93,-282.0500,-293.4470
99.2450,-93,-282.0500,-295.3866
99.2500,-93,-307.6900,-297.2483
99.2550,-93,-307.6900,-299.0305
99.2600,-93,-282.0500,-300.7404
99.2650,-93,-307.6900,-302.3921
99.2700,-93,-307.6900,-303.9730
99.2750,-93,-307.6900,-305.4598
99.2800,-93,-307.6900,-306.8510
99.2850,-93,-307.6900,-308.1678
99.2900,-93,-307.6900,-309.4404
99.2950,-93,-307.6900,-310.6944
99.3000,-93,-307.6900,-311.9379
99.3050,-93,-307.6900,-313.1487
99.3100,-93,-333.3300,-314.2782
99.3150,-93,-307.6900,-315.2879
99.3200,-93,-307.6900,-316.1701
99.3250,-93,-333.3300,-316.9223
99.3300,-93,-307.6900,-317.5375
99.3350,-93,-333.3300,-318.0297
99.3400,-93,-307.6900,-318.4432
99.3450,-93,-307.6900,-318.8318
99.3500,-93,-333.3300,-319.2217
99.3550,-93,-307.6900,-319.6075
99.3600,-93,-333.3300,-319.9807
99.3650,-93,-307.6900,-320.3421
99.3700,-93,-333.3300,-320.6979
99.3750,-93,-307.6900,-321.0556
99.3800,-93,-333.3300,-321.4214
99.3850,-93,-307.6900,-321.7955
99.3900,-93,-333.3300,-322.1691
99.3950,-93,-307.6900,-322.5205
99.4000,-93,-333.3300,-322.8112
99.4050,-93,-333.3300,-322.9991
99.4100,-93,-307.6900,-323.0679
99.4150,-93,-333.3300,-323.0250
99.4200,-93,-333.3300,-322.8850
99.4250,-93,-307.6900,-322.6860
99.4300,-93,-333.3300,-322.4910
99.4350,-93,-307.6900,-322.3571
99.4400,-93,-333.3300,-322.3211
99.4450,-93,-307.6900,-322.4009
99.4500,-93,-333.3300,-322.5954
99.4550,-93,-307.6900,-322.8841
99.4600,-93,-333.3300,-323.2248
99.4650,-93,-333.3300,-323.5675
99.4700,-93,-307.6900,-323.8832
99.4750,-93,-333.3300,-324.1605
99.4800,-93,-333.3300,-324.3866
99.4850,-93,-307.6900,-324.5606
99.4900,-93,-333.3300,-324.6914
99.4950,-93,-333.3300,-324.7792
99.5000,-93,-307.6900,-324.8311
99.5050,-93,-333.3300,-324.8596
99.5100,-93,-333.3300,-324.8662
99.5150,-93,-307.6900,-324.8570
99.5200,-93,-333.3300,-324.8428
99.5250,-93,-333.3300,-324.8228
99.5300,-93,-307.6900,-324.8013
99.5350,-93,-333.3300,-324.7873
99.5400,-93,-333.3300,-324.7789
99.5450,-93,-307.6900,-324.7796
99.5500,-93,-333.3300,-324.7983
99.5550,-93,-333.3300,-324.8328
99.5600,-93,-307.6900,-324.8864
99.5650,-93,-333.3300,-324.9671
99.5700,-93,-333.3300,-325.0707
99.5750,-93,-307.6900,-325.1968
99.5800,-93,-333.3300,-325.3471
99.5850,-93,-333.3300,-325.5084
99.5900,-93,-307.6900,-325.6672
99.5950,-93,-333.3300,-325.8078
99.6000,-93,-333.3300,-325.8953
99.6050,-93,-333.3300,-325.9061
99.6100,-93,-307.6900,-325.8595
99.6150,-93,-333.3300,-325.7853
99.6200,-93,-333.3300,-325.6920
99.6250,-93,-307.6900,-325.5834
99.6300,-93,-333.3300,-325.4595
99.6350,-93,-333.3300,-325.3018
99.6400,-93,-333.3300,-325.1064
99.6450,-93,-307.6900,-324.9185
99.6500,-93,-333.3300,-324.8010
99.6550,-93,-307.6900,-324.7886
99.6600,-93,-333.3300,-324.8723
99.6650,-93,-333.3300,-325.0154
99.6700,-93,-307.6900,-325.1857
99.6750,-93,-333.3300,-325.3536
99.6800,-93,-333.3300,-325.4750
99.6850,-93,-333.3300,-325.5215
99.6900,-93,-307.6900,-325.5123
99.6950,-93,-333.3300,-325.4804
99.7000,-93,-333.3300,-325.4413
99.7050,-93,-307.6900,-325.4087
99.7100,-93,-333.3300,-325.3949
99.7150,-93,-333.3300,-325.3953
99.7200,-93,-307.6900,-325.4044
99.7250,-93,-333.3300,-325.4157
99.7300,-93,-333.3300,-325.4058
99.7350,-93,-333.3300,-325.3666
99.7400,-93,-307.6900,-325.3376
99.7450,-93,-333.3300,-325.3739
99.7500,-93,-307.6900,-325.4976
99.7550,-93,-333.3300,-325.6818
99.7600,-93,-333.3300,-325.8650
99.7650,-93,-333.3300,-325.9982
99.7700,-93,-307.6900,-326.0754
99.7750,-93,-333.3300,-326.1003
99.7800,-93,-333.3300,-326.0532
99.7850,-93,-333.3300,-325.9229
99.7900,-93,-307.6900,-325.7394
99.7950,-93,-333.3300,-325.5434
99.8000,-93,-333.3300,-325.3549
99.8050,-93,-307.6900,-325.1919
99.8100,-93,-333.3300,-325.0718
99.8150,-93,-333.3300,-324.9967
99.8200,-93,-307.6900,-324.9712
99.8250,-93,-333.3300,-325.0029
99.8300,-93,-333.3300,-325.0863
99.8350,-93,-307.6900,-325.2189
99.8400,-93,-333.3300,-325.4004
99.8450,-93,-333.3300,-325.6147
99.8500,-93,-307.6900,-325.8453
99.8550,-93,-333.3300,-326.0721
99.8600,-93,-333.3300,-326.2538
99.8650,-93,-333.3300,-326.3581
99.8700,-93,-307.6900,-326.3915
99.8750,-93,-333.3300,-326.3670
99.8800,-93,-333.3300,-326.2707
99.8850,-93,-333.3300,-326.0947
99.8900,-93,-307.6900,-325.8703
99.8950,-93,-333.3300,-325.6373
99.9000,-93,-333.3300,-325.4140
99.9050,-93,-307.6900,-325.2151
99.9100,-93,-333.3300,-325.0547
99.9150,-93,-333.3300,-324.9311
99.9200,-93,-307.6900,-324.8454
99.9250,-93,-333.3300,-324.8023
99.9300,-93,-333.3300,-324.7948
99.9350,-93,-307.6900,-324.8212
99.9400,-93,-333.3300,-324.8846
99.9450,-93,-333.3300,-324.9768
99.9500,-93,-307.6900,-325.0941
99.9550,-93,-333.3300,-325.2357
99.9600,-93,-333.3300,-325.3870
99.9650,-93,-307.6900,-325.5344
99.9700,-93,-333.3300,-325.6631
99.9750,-93,-333.3300,-325.7406
99.9800,-93,-333.3300,-325.7470
99.9850,-93,-307.6900,-325.7069
99.9900,-93,-333.3300,-325.6571
99.9950,-93,-333.3300,-325.6142
100.0000,-93,-307.6900,-325.5916
100.0050,-93,-333.3300,-325.5993
100.0100,-93,-333.3300,-325.6285
100.0150,-93,-307.6900,-325.6673
100.0200,-93,-333.3300,-325.7009
100.0250,-93,-333.3300,-325.6945
100.0300,-93,-333.3300,-325.6260
100.0350,-93,-307.6900,-325.5182
100.0400,-93,-333.3300,-325.4071
100.0450,-93,-333.3300,-325.3104
100.0500,-93,-307.6900,-325.2450
100.0550,-93,-333.3300,-325.2278
100.0600,-93,-333.3300,-325.2599
100.0650,-93,-307.6900,-325.3430
100.0700,-93,-333.3300,-325.4793
100.0750,-93,-333.3300,-325.6542
100.0800,-93,-307.6900,-325.8515
100.0850,-93,-333.3300,-326.0512
100.0900,-93,-333.3300,-326.2120
100.0950,-93,-333.3300,-326.3014
100.1000,-93,-307.6900,-326.3269
100.1050,-93,-333.3300,-326.3021
100.1100,-93,-333.3300,-326.2150
100.1150,-93,-333.3300,-326.0599
100.1200,-93,-307.6900,-325.8708
100.1250,-93,-333.3300,-325.6907
100.1300,-93,-333.3300,-325.5406
100.1350,-93,-307.6900,-325.4378
100.1400,-93,-333.3300,-325.3970
100.1450,-93,-333.3300,-325.4153
100.1500,-93,-307.6900,-325.4887
100.1550,-93,-333.3300,-325.6120
100.1600,-93,-333.3300,-325.7617
100.1650,-93,-307.6900,-325.9114
100.1700,-93,-333.3300,-326.0303
100.1750,-93,-333.3300,-326.0653
100.1800,-93,-333.3300,-325.9730
100.1850,-93,-333.3300,-325.7676
100.1900,-93,-307.6900,-325.5216
100.1950,-93,-333.3300,-325.3193
100.2000,-93,-307.6900,-325.2107
100.2050,-93,-333.3300,-325.1968
100.2100,-93,-333.3300,-325.2469
100.2150,-93,-307.6900,-325.3313
100.2200,-93,-333.3300,-325.4206
100.2250,-93,-333.3300,-325.4695
100.2300,-93,-333.3300,-325.4477
100.2350,-93,-307.6900,-325.3721
100.2400,-93,-333.3300,-325.2749
100.2450,-93,-333.3300,-325.1716
100.2500,-93,-307.6900,-325.0780
100.2550,-93,-333.3300,-325.0116
100.2600,-93,-333.3300,-324.9759
100.2650,-93,-307.6900,-324.9774
100.2700,-93,-333.3300,-325.0258
100.2750,-93,-333.3300,-325.1177
100.2800,-93,-307.6900,-325.2528
100.2850,-93,-333.3300,-325.4322
100.2900,-93,-333.3300,-325.6416
100.2950,-93,-307.6900,-325.8652
100.3000,-93,-333.3300,-326.0839
100.3050,-93,-333.3300,-326.2571
100.3100,-93,-333.3300,-326.3528
100.3150,-93,-307.6900,-326.3782
100.3200,-93,-333.3300,-326.3466
100.3250,-93,-333.3300,-326.2450
100.3300,-93,-333.3300,-326.0661
100.3350,-93,-307.6900,-325.8425
100.3400,-93,-333.3300,-325.6153
100.3450,-93,-333.3300,-325.4044
100.3500,-93,-307.6900,-325.2264
100.3550,-93,-333.3300,-325.0970
100.3600,-93,-333.3300,-325.0165
100.3650,-93,-307.6900,-324.9871
100.3700,-93,-333.3300,-325.0138
100.3750,-93,-333.3300,-325.0884
100.3800,-93,-307.6900,-325.2057
100.3850,-93,-333.3300,-325.3626
100.3900,-93,-333.3300,-325.5405
100.3950,-93,-307.6900,-325.7205
100.4000,-93,-333.3300,-325.8814
100.4050,-93,-333.3300,-325.9820
100.4100,-93,-333.3300,-325.9917
100.4150,-93,-307.6900,-325.9221
100.4200,-93,-333.3300,-325.7945
100.4250,-93,-333.3300,-325.6084
100.4300,-93,-333.3300,-325.3749
100.4350,-93,-307.6900,-325.1506
100.4400,-93,-333.3300,-325.0077
100.4450,-93,-307.6900,-324.9877
100.4500,-93,-333.3300,-325.0857
100.4550,-93,-333.3300,-325.2677
100.4600,-93,-307.6900,-325.5015
100.4650,-93,-333.3300,-325.7550
100.4700,-93,-333.3300,-325.9782
100.4750,-93,-333.3300,-326.1329
100.4800,-93,-307.6900,-326.2229
100.4850,-93,-333.3300,-326.2605
100.4900,-93,-333.3300,-326.2326
100.4950,-93,-333.3300,-326.1335
100.5000,-93,-307.6900,-325.9968
100.5050,-93,-333.3300,-325.8642
100.5100,-93,-333.3300,-325.7545
100.5150,-93,-307.6900,-325.6808
100.5200,-93,-333.3300,-325.6518
100.5250,-93,-333.3300,-325.6559
100.5300,-93,-307.6900,-325.6782
100.5350,-93,-333.3300,-325.7002
100.5400,-93,-333.3300,-325.6838
100.5450,-93,-333.3300,-325.6031
100.5500,-93,-307.6900,-325.4775
100.5550,-93,-333.3300,-325.3396
100.5600,-93,-333.3300,-325.2046
100.5650,-93,-307.6900,-325.0873
100.5700,-93,-333.3300,-325.0035
100.5750,-93,-333.3300,-324.9552
100.5800,-93,-307.6900,-324.9472
100.5850,-93,-333.3300,-324.9879
100.5900,-93,-333.3300,-325.0729
100.5950,-93,-307.6900,-325.2011
100.6000,-93,-333.3300,-325.3734
100.6050,-93,-333.3300,-325.5757
100.6100,-93,-307.6900,-325.7931
100.6150,-93,-333.3300,-326.0081
100.6200,-93,-333.3300,-326.1823
100.6250,-93,-333.3300,-326.2865
100.6300,-93,-307.6900,-326.3317
100.6350,-93,-333.3300,-326.3356
100.6400,-93,-333.3300,-326.2897
100.6450,-93,-333.3300,-326.1916
100.6500,-93,-307.6900,-326.0779
100.6550,-93,-333.3300,-325.9924
100.6600,-93,-333.3300,-325.9551
100.6650,-93,-307.6900,-325.9790
100.6700,-93,-333.3300,-326.0703
100.6750,-93,-333.3300,-326.2121
100.6800,-93,-307.6900,-326.3797
100.6850,-93,-333.3300,-326.5393
100.6900,-93,-333.3300,-326.6302
100.6950,-93,-333.3300,-326.5960
100.7000,-93,-333.3300,-326.4322
