Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filt
30.0700,70,294.8700,299.0101
30.0800,70,294.8700,299.0107
30.0900,70,307.6900,299.4049
30.1000,70,294.8700,299.0385
30.1100,70,294.8700,299.0340
30.1200,70,307.6900,299.3170
30.1300,70,294.8700,298.7618
30.1400,70,294.8700,298.9611
30.1500,70,307.6900,300.5912
30.1600,70,294.8700,301.5383
30.1700,70,307.6900,300.4872
30.1800,70,294.8700,298.7059
30.1900,70,294.8700,298.7059
30.2000,70,307.6900,300.4873
30.2100,70,294.8700,301.5386
30.2200,70,307.6900,300.5911
30.2300,70,294.8700,298.9595
30.2400,70,294.8700,298.7589
30.2500,70,307.6900,299.3198
30.2600,70,294.8700,299.0541
30.2700,70,294.8700,299.0621
30.2800,70,307.6900,299.3467
30.2900,70,294.8700,298.7809
30.3000,70,294.8700,298.8733
30.3100,70,307.6900,300.3176
30.3200,70,294.8700,301.4608
30.3300,70,307.6900,301.7368
30.3400,70,294.8700,301.4608
30.3500,70,307.6900,300.3176
30.3600,70,294.8700,298.8733
30.3700,70,294.8700,298.7809
30.3800,70,307.6900,299.3467
30.3900,70,294.8700,299.0621
30.4000,70,294.8700,299.0541
30.4100,70,307.6900,299.3198
30.4200,70,294.8700,298.7589
30.4300,70,294.8700,298.9595
30.4400,70,307.6900,300.5912
30.4500,70,294.8700,301.5386
30.4600,70,307.6900,300.4873
30.4700,70,294.8700,298.7059
30.4800,70,294.8700,298.7059
30.4900,70,307.6900,300.4873
30.5000,70,294.8700,301.5386
30.5100,70,307.6900,300.5910
30.5200,70,294.8700,298.9591
30.5300,70,294.8700,298.7591
30.5400,70,307.6900,299.3219
30.5500,70,294.8700,299.0571
30.5600,70,294.8700,299.0571
30.5700,70,307.6900,299.3219
30.5800,70,294.8700,298.7591
30.5900,70,294.8700,298.9591
30.6000,70,307.6900,300.5909
30.6100,70,294.8700,301.5386
30.6200,70,307.6900,300.4875
30.6300,70,294.8700,298.7063
30.6400,70,294.8700,298.7057
30.6500,70,307.6900,300.4848
30.6600,70,294.8700,301.5347
30.6700,70,307.6900,300.5967
30.6800,70,294.8700,298.9896
30.6900,70,294.8700,298.7876
30.7000,70,307.6900,299.2202
30.7100,70,294.8700,298.7196
30.7200,70,294.8700,298.9392
30.7300,70,307.6900,300.8230
30.7400,70,294.8700,302.1941
30.7500,0,307.6900,300.5692
30.7600,0,294.8700,295.5007
30.7700,0,282.0500,289.4355
30.7800,0,294.8700,284.3592
30.7900,0,269.2300,279.9257
30.8000,0,282.0500,274.9979
30.8100,0,269.2300,268.3262
30.8200,0,256.4100,261.1465
30.8300,0,256.4100,255.9378
30.8400,0,256.4100,251.9903
30.8500,0,243.5900,248.0421
30.8600,0,243.5900,244.2740
30.8700,0,243.5900,238.9981
30.8800,0,230.7700,230.7704
30.8900,0,217.9500,222.5412
30.9000,0,217.9500,217.2622
30.9100,0,217.9500,213.4960
30.9200,0,205.1300,209.5662
30.9300,0,205.1300,205.6426
30.9400,0,205.1300,200.3851
30.9500,0,192.3100,192.9919
30.9600,0,179.4900,186.1661
30.9700,0,192.3100,182.0380
30.9800,0,166.6700,179.9007
30.9900,0,179.4900,175.0736
31.0000,-77,153.8500,154.9587
31.0100,-77,128.2100,107.1027
31.0200,-77,25.6400,38.4035
31.0300,-77,-38.4600,-26.5131
31.0400,-77,-64.1000,-72.2011
31.0500,-77,-102.5600,-102.5158
31.0600,-77,-128.2100,-125.4567
31.0700,-77,-141.0300,-145.2813
31.0800,-77,-166.6700,-164.5065
31.0900,-77,-179.4900,-183.0437
31.1000,-77,-205.1300,-198.3726
31.1100,-77,-205.1300,-209.5564
31.1200,-77,-217.9500,-218.5087
31.1300,-77,-230.7700,-226.7749
31.1400,-77,-230.7700,-235.1483
31.1500,-77,-243.5900,-244.1965
31.1600,-77,-256.4100,-252.0133
31.1700,-77,-256.4100,-256.7246
31.1800,-77,-256.4100,-260.4380
31.1900,-77,-269.2300,-265.9037
31.2000,-77,-269.2300,-272.7413
31.2100,-77,-282.0500,-278.6018
31.2200,-77,-282.0500,-281.7715
31.2300,-77,-282.0500,-283.2818
31.2400,-77,-282.0500,-285.2346
31.2500,-77,-294.8700,-287.4590
31.2600,-77,-282.0500,-289.3816
31.2700,-77,-294.8700,-291.6517
31.2800,-77,-294.8700,-293.8932
31.2900,-77,-294.8700,-295.8263
31.3000,-77,-294.8700,-298.3208
31.3100,-77,-307.6900,-300.7274
31.3200,-77,-294.8700,-301.6928
31.3300,-77,-307.6900,-301.5093
31.3400,-77,-294.8700,-301.0326
31.3500,-77,-307.6900,-300.8301
31.3600,-77,-294.8700,-301.8535
31.3700,-77,-307.6900,-304.4863
31.3800,-77,-307.6900,-307.1001
31.3900,-77,-307.6900,-308.0953
31.4000,-77,-307.6900,-307.9572
31.4100,-77,-307.6900,-307.7334
31.4200,-77,-307.6900,-307.6894
31.4300,-77,-307.6900,-307.6257
31.4400,-77,-307.6900,-307.3791
31.4500,-77,-307.6900,-307.3297
31.4600,-77,-307.6900,-308.5976
31.4700,-77,-307.6900,-311.2627
31.4800,-77,-320.5100,-312.5984
31.4900,-77,-307.6900,-310.9138
31.5000,-77,-307.6900,-309.4316
31.5100,-77,-307.6900,-310.9560
31.5200,-77,-320.5100,-312.5647
31.5300,-77,-307.6900,-310.9759
31.5400,-77,-307.6900,-308.2479
31.5500,-77,-307.6900,-308.1431
31.5600,-77,-307.6900,-310.6991
31.5700,-77,-320.5100,-312.5288
31.5800,-77,-307.6900,-312.1942
31.5900,-77,-307.6900,-311.9211
31.6000,-77,-320.5100,-312.0922
31.6100,-77,-307.6900,-311.5316
31.6200,-77,-307.6900,-311.7521
31.6300,-77,-320.5100,-313.4789
31.6400,-77,-307.6900,-314.6166
31.6500,-77,-320.5100,-313.4686
31.6600,-77,-307.6900,-310.5218
31.6700,-77,-307.6900,-308.8070
31.6800,-77,-307.6900,-310.5083
31.6900,-77,-320.5100,-313.5471
31.7000,-77,-307.6900,-314.8613
31.7100,-77,-320.5100,-313.5298
31.7200,-77,-307.6900,-310.5890
31.7300,-77,-307.6900,-309.0757
31.7400,-77,-307.6900,-310.6047
31.7500,-77,-320.5100,-312.2429
31.7600,-77,-307.6900,-311.8790
31.7700,-77,-307.6900,-311.7796
31.7800,-77,-320.5100,-313.1128
31.7900,-77,-307.6900,-314.2586
31.8000,-77,-320.5100,-314.5717
31.8100,-77,-307.6900,-314.3058
31.8200,-77,-320.5100,-313.0790
31.8300,-77,-307.6900,-311.4672
31.8400,-77,-307.6900,-311.4838
31.8500,-77,-320.5100,-313.1017
31.8600,-77,-307.6900,-314.2433
31.8700,-77,-320.5100,-314.3482
31.8800,-77,-307.6900,-314.1638
31.8900,-77,-320.5100,-314.0765
31.9000,-77,-307.6900,-314.0810
31.9100,-77,-320.5100,-314.0938
31.9200,-77,-307.6900,-314.0831
31.9300,-77,-320.5100,-314.0799
31.9400,-77,-307.6900,-314.1609
31.9500,-77,-320.5100,-314.3263
31.9600,-77,-307.6900,-314.2165
31.9700,-77,-320.5100,-313.1628
31.9800,-77,-307.6900,-311.7356
31.9900,-77,-307.6900,-311.6307
32.0000,-77,-320.5100,-312.1014
32.0100,-77,-307.6900,-311.6261
32.0200,-77,-307.6900,-311.7136
32.0300,-77,-320.5100,-313.1360
32.0400,-77,-307.6900,-314.2778
32.0500,-77,-320.5100,-314.5799
32.0600,-77,-307.6900,-314.3275
32.0700,-77,-320.5100,-313.0990
32.0800,-77,-307.6900,-311.3814
32.0900,-77,-307.6900,-311.2107
32.1000,-77,-320.5100,-313.0241
32.1100,-77,-307.6900,-315.4926
32.1200,-77,-320.5100,-317.1025
32.1300,-77,-320.5100,-315.7753
32.1400,-77,-307.6900,-312.4649
32.1500,-77,-307.6900,-311.3288
32.1600,-77,-320.5100,-312.8475
32.1700,-77,-307.6900,-314.1542
32.1800,-77,-320.5100,-314.3253
32.1900,-77,-307.6900,-314.2281
32.2000,-77,-320.5100,-314.4119
32.2100,-77,-307.6900,-314.4898
32.2200,-77,-320.5100,-313.1719
32.2300,-77,-307.6900,-310.2427
32.2400,-77,-307.6900,-308.7378
32.2500,-77,-307.6900,-311.4842
32.2600,-77,-320.5100,-315.8316
32.2700,-77,-320.5100,-317.0779
32.2800,-77,-307.6900,-315.4774
32.2900,-77,-320.5100,-314.2456
32.3000,-77,-307.6900,-313.9463
32.3100,-77,-320.5100,-313.0102
32.3200,-77,-307.6900,-311.5139
32.3300,-77,-307.6900,-311.5169
32.3400,-77,-320.5100,-313.1007
32.3500,-77,-307.6900,-314.2163
32.3600,-77,-320.5100,-314.3212
32.3700,-77,-307.6900,-314.2296
32.3800,-77,-320.5100,-314.3268
32.3900,-77,-307.6900,-314.2170
32.4000,-77,-320.5100,-313.0743
32.4100,-77,-307.6900,-311.4656
32.4200,-77,-307.6900,-311.5528
32.4300,-77,-320.5100,-313.3454
32.4400,-77,-307.6900,-314.3802
32.4500,-77,-320.5100,-313.3523
32.4600,-77,-307.6900,-311.5761
32.4700,-77,-307.6900,-311.4839
32.4800,-77,-320.5100,-312.9912
32.4900,-77,-307.6900,-313.9653
32.5000,-77,-320.5100,-314.2755
32.5100,-77,-307.6900,-315.4182
32.5200,-77,-320.5100,-316.8263
32.5300,-77,-320.5100,-315.6677
32.5400,-77,-307.6900,-312.4600
32.5500,-77,-307.6900,-311.4147
32.5600,-77,-320.5100,-313.1038
32.5700,-77,-307.6900,-314.3143
32.5800,-77,-320.5100,-313.3473
32.5900,-77,-307.6900,-311.5528
32.6000,-77,-307.6900,-311.5542
32.6100,-77,-320.5100,-313.3444
32.6200,-77,-307.6900,-314.2928
32.6300,-77,-320.5100,-313.0772
32.6400,-77,-307.6900,-311.4756
32.6500,-77,-307.6900,-312.7115
32.6600,-77,-320.5100,-315.8312
32.6700,-77,-320.5100,-315.8504
32.6800,-77,-307.6900,-312.7414
32.6900,-77,-307.6900,-311.4143
32.7000,-77,-320.5100,-312.8224
32.7100,-77,-307.6900,-314.1335
32.7200,-77,-320.5100,-314.3453
32.7300,-77,-307.6900,-314.2550
32.7400,-77,-320.5100,-314.3313
32.7500,-77,-307.6900,-314.2117
32.7600,-77,-320.5100,-313.0690
32.7700,-77,-307.6900,-311.4700
32.7800,-77,-307.6900,-311.5782
32.7900,-77,-320.5100,-313.3695
32.8000,-77,-307.6900,-314.2974
32.8100,-77,-320.5100,-313.0740
32.8200,-77,-307.6900,-311.4735
32.8300,-77,-307.6900,-312.7114
32.8400,-77,-320.5100,-315.8316
32.8500,-77,-320.5100,-315.8505
32.8600,-77,-307.6900,-312.7413
32.8700,-77,-307.6900,-311.4143
32.8800,-77,-320.5100,-312.8226
32.8900,-77,-307.6900,-314.1339
32.9000,-77,-320.5100,-314.3450
32.9100,-77,-307.6900,-314.2526
32.9200,-77,-320.5100,-314.3284
32.9300,-77,-307.6900,-314.2187
32.9400,-77,-320.5100,-313.0969
32.9500,-77,-307.6900,-311.4869
32.9600,-77,-307.6900,-311.4675
32.9700,-77,-320.5100,-313.0743
32.9800,-77,-307.6900,-314.3055
32.9900,-77,-320.5100,-314.5966
33.0000,-77,-307.6900,-314.3058
33.0100,-77,-320.5100,-313.0741
33.0200,-77,-307.6900,-311.4654
33.0300,-77,-307.6900,-311.4840
33.0400,-77,-320.5100,-313.1022
33.0500,-77,-307.6900,-314.2434
33.0600,-77,-320.5100,-314.3481
33.0700,-77,-307.6900,-314.1638
33.0800,-77,-320.5100,-314.0767
33.0900,-77,-307.6900,-314.0814
33.1000,-77,-320.5100,-314.0936
33.1100,-77,-307.6900,-314.0810
33.1200,-77,-320.5100,-314.0768
33.1300,-77,-307.6900,-314.1658
33.1400,-77,-320.5100,-314.3512
33.1500,-77,-307.6900,-314.2385
33.1600,-77,-320.5100,-313.0773
33.1700,-77,-307.6900,-311.4622
33.1800,-77,-307.6900,-311.5512
33.1900,-77,-320.5100,-313.3474
33.2000,-77,-307.6900,-314.3835
33.2100,-77,-320.5100,-313.3475
33.2200,-77,-307.6900,-311.5512
33.2300,-77,-307.6900,-311.4621
33.2400,-77,-320.5100,-313.0770
33.2500,-77,-307.6900,-314.2387
33.2600,-77,-320.5100,-314.3532
33.2700,-77,-307.6900,-314.1689
33.2800,-77,-320.5100,-314.0719
33.2900,-77,-307.6900,-314.0562
33.3000,-77,-320.5100,-314.0716
33.3100,-77,-307.6900,-314.1668
33.3200,-77,-320.5100,-314.3502
33.3300,-77,-307.6900,-314.2436
33.3400,-77,-320.5100,-313.1018
33.3500,-77,-307.6900,-311.4839
33.3600,-77,-307.6900,-311.4655
33.3700,-77,-320.5100,-313.0740
33.3800,-77,-307.6900,-314.3054
33.3900,-77,-320.5100,-314.5965
33.4000,-77,-307.6900,-314.3072
33.4100,-77,-320.5100,-313.0782
33.4200,-77,-307.6900,-311.4659
33.4300,-77,-307.6900,-311.4642
33.4400,-77,-320.5100,-313.0620
33.4500,-77,-307.6900,-314.2689
33.4600,-77,-320.5100,-314.6014
33.4700,-77,-307.6900,-314.5115
33.4800,-77,-320.5100,-313.4392
33.4900,-77,-307.6900,-311.1026
33.5000,0,-307.6900,-308.9342
33.5100,0,-307.6900,-307.3495
33.5200,0,-307.6900,-304.2021
33.5300,0,-294.8700,-298.4634
33.5400,0,-294.8700,-291.8151
33.5500,0,-282.0500,-286.1701
33.5600,0,-282.0500,-281.1692
33.5700,0,-282.0500,-274.9331
33.5800,0,-256.4100,-268.0133
33.5900,0,-269.2300,-261.8245
33.6000,0,-256.4100,-255.1615
33.6100,0,-243.5900,-248.3235
33.6200,0,-243.5900,-243.4740
33.6300,0,-243.5900,-239.5677
33.6400,0,-230.7700,-234.3198
33.6500,0,-230.7700,-227.8401
33.6600,0,-217.9500,-221.1837
33.6700,0,-217.9500,-214.7548
33.6800,0,-205.1300,-208.4606
33.6900,0,-205.1300,-201.9395
33.7000,0,-192.3100,-194.7875
33.7100,0,-192.3100,-187.6500
33.7200,0,-179.4900,-183.6837
33.7300,0,-179.4900,-185.5897
33.7400,0,-179.4900,-185.1784
33.7500,92,-179.4900,-159.8257
33.7600,92,-102.5600,-93.7910
33.7700,92,12.8200,-1.8545
33.7800,92,89.7400,84.1302
33.7900,92,141.0300,146.3580
33.8000,92,192.3100,186.1052
33.8100,92,205.1300,211.2832
33.8200,92,230.7700,229.3411
33.8300,92,243.5900,244.2743
33.8400,92,256.4100,256.5390
33.8500,92,269.2300,266.0637
33.8600,92,269.2300,274.3105
33.8700,92,282.0500,282.0404
33.8800,92,294.8700,287.1701
33.8900,92,282.0500,289.3890
33.9000,92,294.8700,292.3710
33.9100,92,294.8700,298.0144
33.9200,92,307.6900,303.9100
33.9300,92,307.6900,307.4202
33.9400,92,307.6900,309.2774
33.9500,92,307.6900,311.2427
33.9600,92,320.5100,312.1479
33.9700,92,307.6900,311.4606
33.9800,92,307.6900,312.6435
33.9900,92,320.5100,316.7204
34.0000,92,320.5100,319.1609
34.0100,92,320.5100,317.5320
34.0200,92,307.6900,315.6115
34.0300,92,320.5100,316.8942
34.0400,92,320.5100,319.6081
34.0500,92,320.5100,320.9183
34.0600,92,320.5100,320.7879
34.0700,92,320.5100,320.2680
34.0800,92,320.5100,320.1195
34.0900,92,320.5100,321.2998
34.1000,92,320.5100,323.8112
34.1100,92,333.3300,325.3755
34.1200,92,320.5100,325.0299
34.1300,92,320.5100,324.9392
34.1400,92,333.3300,325.0330
34.1500,92,320.5100,323.4443
34.1600,92,320.5100,322.2317
34.1700,92,320.5100,323.7417
34.1800,92,333.3300,325.1590
34.1900,92,320.5100,323.7369
34.2000,92,320.5100,322.2315
34.2100,92,320.5100,323.4675
34.2200,92,333.3300,325.0758
34.2300,92,320.5100,324.9007
34.2400,92,320.5100,324.7388
34.2500,92,333.3300,325.0228
34.2600,92,320.5100,324.6323
34.2700,92,320.5100,324.6500
34.2800,92,333.3300,325.0426
34.2900,92,320.5100,324.6569
34.3000,92,320.5100,324.6552
34.3100,92,333.3300,325.0397
34.3200,92,320.5100,324.6548
34.3300,92,320.5100,324.6550
34.3400,92,333.3300,325.0401
34.3500,92,320.5100,324.6550
34.3600,92,320.5100,324.6548
34.3700,92,333.3300,325.0396
34.3800,92,320.5100,324.6552
34.3900,92,320.5100,324.6571
34.4000,92,333.3300,325.0430
34.4100,92,320.5100,324.6501
34.4200,92,320.5100,324.6301
34.4300,92,333.3300,325.0182
34.4400,92,320.5100,324.7409
34.4500,92,320.5100,324.9287
34.4600,92,333.3300,325.1175
34.4700,92,320.5100,323.4037
34.4800,92,320.5100,321.8977
34.4900,92,320.5100,323.4328
34.5000,92,333.3300,326.2898
34.5100,92,320.5100,327.4287
34.5200,92,333.3300,326.2082
34.5300,92,320.5100,324.3268
34.5400,92,320.5100,324.3230
34.5500,92,333.3300,326.1226
34.5600,92,320.5100,327.1813
34.5700,92,333.3300,326.2329
34.5800,92,320.5100,324.5993
34.5900,92,320.5100,324.3988
34.6000,92,333.3300,324.9616
34.6100,92,320.5100,324.6968
34.6200,92,320.5100,324.6974
34.6300,92,333.3300,324.9640
34.6400,92,320.5100,324.4022
34.6500,92,320.5100,324.5942
34.6600,92,333.3300,326.2060
34.6700,92,320.5100,327.1564
34.6800,92,333.3300,326.2133
34.6900,92,320.5100,324.6214
34.7000,92,320.5100,324.4267
34.7100,92,333.3300,324.8729
34.7200,92,320.5100,324.3988
34.7300,92,320.5100,324.5974
34.7400,92,333.3300,326.2989
34.7500,92,320.5100,327.4301
34.7600,92,333.3300,326.2840
34.7700,92,320.5100,323.3452
34.7800,92,320.5100,321.6474
34.7900,92,320.5100,323.3500
34.8000,92,333.3300,326.3062
34.8100,92,320.5100,327.4565
34.8200,92,333.3300,326.2362
34.8300,92,320.5100,324.3430
34.8400,92,320.5100,324.2381
34.8500,92,333.3300,325.8691
34.8600,92,320.5100,327.1274
34.8700,92,333.3300,327.4244
34.8800,92,320.5100,327.1245
34.8900,92,333.3300,325.8738
34.9000,92,320.5100,324.2631
34.9100,92,320.5100,324.3648
34.9200,92,333.3300,326.1488
34.9300,92,320.5100,327.1802
34.9400,92,333.3300,326.2312
34.9500,92,320.5100,324.6193
34.9600,92,320.5100,324.4254
34.9700,92,333.3300,324.8991
34.9800,92,320.5100,324.4427
34.9900,92,320.5100,324.5387
35.0000,92,333.3300,325.9630
35.0100,92,320.5100,327.0976
35.0200,92,333.3300,327.3726
35.0300,92,320.5100,327.0976
35.0400,92,333.3300,325.9630
35.0500,92,320.5100,324.5387
35.0600,92,320.5100,324.4426
35.0700,92,333.3300,324.8988
35.0800,92,320.5100,324.4256
35.0900,92,320.5100,324.6212
35.1000,92,333.3300,326.2339
35.1100,92,320.5100,327.1755
35.1200,92,333.3300,326.1260
35.1300,92,320.5100,324.3460
35.1400,92,320.5100,324.3441
35.1500,92,333.3300,326.1226
35.1600,92,320.5100,327.1804
35.1700,92,333.3300,326.2591
35.1800,92,320.5100,324.6429
35.1900,92,320.5100,324.3379
35.2000,92,333.3300,324.6228
35.2100,92,320.5100,324.3697
35.2200,92,320.5100,325.8111
35.2300,92,333.3300,328.7362
35.2400,92,333.3300,328.6266
35.2500,92,320.5100,325.5095
35.2600,92,320.5100,324.2919
35.2700,92,333.3300,325.9003
35.2800,92,320.5100,327.1164
35.2900,92,333.3300,326.1676
35.3000,92,320.5100,324.3706
35.3100,92,320.5100,324.3507
35.3200,92,333.3300,326.1427
35.3300,92,320.5100,327.2001
35.3400,92,333.3300,326.1735
35.3500,92,320.5100,324.3702
35.3600,92,320.5100,324.2606
35.3700,92,333.3300,325.8719
35.3800,92,320.5100,327.1221
35.3900,92,333.3300,327.4199
35.4000,92,320.5100,327.1293
35.4100,92,333.3300,325.8972
35.4200,92,320.5100,324.2819
35.4300,92,320.5100,324.2821
35.4400,92,333.3300,325.8971
35.4500,92,320.5100,327.1273
35.4600,92,333.3300,327.4169
35.4700,92,320.5100,327.1272
35.4800,92,333.3300,325.8971
35.4900,92,320.5100,324.2823
35.5000,92,320.5100,324.2823
35.5100,92,333.3300,325.8972
35.5200,92,320.5100,327.1275
35.5300,92,333.3300,327.4168
35.5400,92,320.5100,327.1255
35.5500,92,333.3300,325.8940
35.5600,92,320.5100,324.2854
35.5700,92,320.5100,324.3039
35.5800,92,333.3300,325.9218
35.5900,92,320.5100,327.0636
35.6000,92,333.3300,327.1702
35.6100,92,320.5100,326.9868
35.6200,92,333.3300,326.8916
35.6300,92,320.5100,326.8762
35.6400,92,333.3300,326.8919
35.6500,92,320.5100,326.9889
35.6600,92,333.3300,327.1732
35.6700,92,320.5100,327.0587
35.6800,92,333.3300,325.8970
35.6900,92,320.5100,324.2821
35.7000,92,320.5100,324.3712
35.7100,92,333.3300,326.1675
35.7200,92,320.5100,327.2035
35.7300,92,333.3300,326.1674
35.7400,92,320.5100,324.3712
35.7500,92,320.5100,324.2822
35.7600,92,333.3300,325.8973
35.7700,92,320.5100,327.0585
35.7800,92,333.3300,327.1711
35.7900,92,320.5100,326.9858
35.8000,92,333.3300,326.8969
35.8100,92,320.5100,326.9010
35.8200,92,333.3300,326.9134
35.8300,92,320.5100,326.9010
35.8400,92,333.3300,326.8968
35.8500,92,320.5100,326.9858
35.8600,92,333.3300,327.1713
35.8700,92,320.5100,327.0588
35.8800,92,333.3300,325.8971
35.8900,92,320.5100,324.2801
35.9000,92,320.5100,324.3681
35.9100,92,333.3300,326.1724
35.9200,92,320.5100,327.2284
35.9300,92,333.3300,326.1893
35.9400,92,320.5100,324.2854
35.9500,92,320.5100,324.0088
35.9600,92,333.3300,325.8196
35.9700,92,320.5100,328.3080
35.9800,92,333.3300,329.9261
35.9900,92,333.3300,328.5976
36.0000,92,320.5100,325.2828
36.0100,92,320.5100,324.1434
36.0200,92,333.3300,325.6692
36.0300,92,320.5100,327.0039
36.0400,92,333.3300,327.1920
36.0500,92,320.5100,326.9841
36.0600,92,333.3300,326.8729
36.0700,92,320.5100,326.9590
36.0800,92,333.3300,327.1635
36.0900,92,320.5100,327.0648
36.1000,92,333.3300,325.9212
36.1100,92,320.5100,324.3073
36.1200,92,320.5100,324.3069
36.1300,92,333.3300,325.9189
36.1400,92,320.5100,327.0617
36.1500,92,333.3300,327.1680
36.1600,92,320.5100,326.9838
36.1700,92,333.3300,326.8964
36.1800,92,320.5100,326.9022
36.1900,92,333.3300,326.9174
36.2000,92,320.5100,326.9038
36.2100,92,333.3300,326.8822
36.2200,92,320.5100,326.9441
36.2300,92,333.3300,327.1673
36.2400,92,320.5100,327.2641
36.2500,55,333.3300,326.3052
36.2600,55,320.5100,324.0017
36.2700,55,320.5100,321.7590
36.2800,55,320.5100,319.8768
36.2900,55,320.5100,316.4654
36.3000,55,307.6900,311.7149
36.3100,55,307.6900,308.2839
36.3200,55,307.6900,306.4655
36.3300,55,307.6900,304.4642
36.3400,55,294.8700,302.2793
36.3500,55,307.6900,300.3026
36.3600,55,294.8700,297.8723
36.3700,55,294.8700,295.7314
36.3800,55,294.8700,294.8252
36.3900,55,294.8700,293.7364
36.4000,55,294.8700,291.5225
36.4100,55,282.0500,290.3611
36.4200,55,294.8700,291.0917
36.4300,55,294.8700,290.2143
36.4400,55,282.0500,286.2376
36.4500,55,282.0500,282.5441
36.4600,55,282.0500,281.3901
36.4700,55,282.0500,281.6758
36.4800,55,282.0500,282.0924
36.4900,55,282.0500,282.4077
36.5000,55,282.0500,282.4185
36.5100,55,282.0500,281.2051
36.5200,55,282.0500,278.6972
36.5300,55,269.2300,277.2333
36.5400,55,282.0500,277.8474
36.5500,55,282.0500,277.9828
36.5600,55,269.2300,276.6021
36.5700,55,282.0500,275.5235
36.5800,55,269.2300,275.4777
36.5900,55,282.0500,275.8008
36.6000,55,269.2300,275.7520
36.6100,55,282.0500,274.6781
36.6200,55,269.2300,273.3226
36.6300,55,269.2300,273.4800
36.6400,55,282.0500,274.0062
36.6500,55,269.2300,272.2643
36.6600,55,269.2300,269.6807
36.6700,55,269.2300,269.7445
36.6800,55,269.2300,272.5518
36.6900,55,282.0500,274.4154
36.7000,55,269.2300,272.8863
36.7100,55,269.2300,270.1127
36.7200,55,269.2300,268.8385
36.7300,55,269.2300,268.9101
36.7400,55,269.2300,269.1924
36.7500,55,269.2300,269.2986
36.7600,55,269.2300,269.2800
36.7700,55,269.2300,269.1662
36.7800,55,269.2300,268.9785
36.7900,55,269.2300,269.0895
36.8000,55,269.2300,270.2281
36.8100,55,269.2300,271.8215
36.8200,55,282.0500,271.8180
36.8300,55,256.4100,270.2950
36.8400,55,282.0500,269.3366
36.8500,55,256.4100,269.1233
36.8600,55,282.0500,268.1646
36.8700,55,256.4100,266.6419
36.8800,55,269.2300,266.6407
36.8900,55,269.2300,268.2371
36.9000,55,269.2300,269.3686
36.9100,55,269.2300,269.4517
36.9200,55,269.2300,269.2472
36.9300,55,269.2300,269.2444
36.9400,55,269.2300,269.5208
36.9500,55,269.2300,269.6170
36.9600,55,269.2300,268.3739
36.9700,55,269.2300,265.6179
36.9800,55,256.4100,264.0039
36.9900,55,269.2300,265.6156
37.0000,55,269.2300,268.3725
37.0100,55,269.2300,269.6250
37.0200,55,269.2300,269.5424
37.0300,55,269.2300,269.2442
37.0400,55,269.2300,269.1366
37.0500,55,269.2300,269.2440
37.0600,55,269.2300,269.5419
37.0700,55,269.2300,269.6247
37.0800,55,269.2300,268.3744
37.0900,55,269.2300,265.6208
37.1000,55,256.4100,264.0039
37.1100,55,269.2300,265.5912
37.1200,55,269.2300,268.3240
37.1300,55,269.2300,269.6589
37.1400,55,269.2300,269.8549
37.1500,55,269.2300,269.6608
37.1600,55,269.2300,268.3268
37.1700,55,269.2300,265.5882
37.1800,55,256.4100,263.9843
37.1900,55,269.2300,265.5992
37.2000,55,269.2300,268.4335
37.2100,55,269.2300,269.8465
37.2200,55,269.2300,269.6588
37.2300,55,269.2300,268.3319
37.2400,55,269.2300,266.8184
37.2500,55,256.4100,266.7338
37.2600,55,282.0500,267.2299
37.2700,55,256.4100,266.7687
37.2800,55,269.2300,266.8672
37.2900,55,269.2300,268.2674
37.3000,55,269.2300,269.2993
37.3100,55,269.2300,269.4974
37.3200,55,269.2300,269.6082
37.3300,55,269.2300,269.5982
37.3400,55,269.2300,268.3259
37.3500,55,269.2300,265.5664
37.3600,55,256.4100,264.0462
37.3700,55,269.2300,265.9302
37.3800,55,269.2300,268.7606
37.3900,55,269.2300,268.7604
37.4000,55,269.2300,265.9303
37.4100,55,256.4100,264.0483
37.4200,55,269.2300,265.5695
37.4300,55,269.2300,268.3210
37.4400,55,269.2300,269.5734
37.4500,55,269.2300,269.5864
37.4600,55,269.2300,269.5831
37.4700,55,269.2300,269.5727
37.4800,55,269.2300,268.3452
37.4900,55,269.2300,265.6179
37.5000,55,256.4100,264.0141
37.5100,55,269.2300,265.6181
37.5200,55,269.2300,268.3457
37.5300,55,269.2300,269.5728
37.5400,55,269.2300,269.5809
37.5500,55,269.2300,269.5812
37.5600,55,269.2300,269.5752
37.5700,55,269.2300,268.3508
37.5800,55,269.2300,265.6161
37.5900,55,256.4100,263.9843
37.6000,55,269.2300,265.5713
37.6100,55,269.2300,268.4096
37.6200,55,269.2300,269.9320
37.6300,55,269.2300,269.9320
37.6400,55,269.2300,268.4096
37.6500,55,269.2300,265.5713
37.6600,55,256.4100,263.9843
37.6700,55,269.2300,265.6162
37.6800,55,269.2300,268.3508
37.6900,55,269.2300,269.5751
37.7000,55,269.2300,269.5807
37.7100,55,269.2300,269.5807
37.7200,55,269.2300,269.5751
37.7300,55,269.2300,268.3509
37.7400,55,269.2300,265.6160
37.7500,55,256.4100,263.9838
37.7600,55,269.2300,265.5710
37.7700,55,269.2300,268.4114
37.7800,55,269.2300,269.9370
37.7900,55,269.2300,269.9324
37.8000,55,269.2300,268.3850
