Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filtrado
24.0000,70,307.6900,299.3902
24.0100,80,294.8700,298.9697
24.0200,80,294.8700,298.7532
24.0300,80,307.6900,300.2267
24.0400,80,294.8700,302.3588
24.0500,80,307.6900,303.8488
24.0600,80,307.6900,303.5475
24.0700,80,294.8700,302.8530
24.0800,80,307.6900,304.3238
24.0900,80,307.6900,306.8463
24.1000,80,307.6900,308.0355
24.1100,80,307.6900,307.9789
24.1200,80,307.6900,307.7310
24.1300,80,307.6900,307.6726
24.1400,80,307.6900,307.7114
24.1500,80,307.6900,307.6461
24.1600,80,307.6900,307.3824
24.1700,80,307.6900,307.3248
24.1800,80,307.6900,308.5912
24.1900,80,307.6900,311.2646
24.2000,80,320.5100,312.6264
24.2100,80,307.6900,310.9560
24.2200,80,307.6900,309.3696
24.2300,80,307.6900,310.6243
24.2400,80,320.5100,312.2551
24.2500,80,307.6900,312.0853
24.2600,80,307.6900,311.9224
24.2700,80,320.5100,312.2053
24.2800,80,307.6900,311.8071
24.2900,80,307.6900,311.8069
24.3000,80,320.5100,312.2035
24.3100,80,307.6900,311.9180
24.3200,80,307.6900,312.0856
24.3300,80,320.5100,312.2783
24.3400,80,307.6900,310.6666
24.3500,80,307.6900,309.3310
24.3600,80,307.6900,310.6671
24.3700,80,320.5100,312.2786
24.3800,80,307.6900,312.0838
24.3900,80,307.6900,311.9131
24.4000,80,320.5100,312.2037
24.4100,80,307.6900,311.8323
24.4200,80,307.6900,311.8542
24.4300,80,320.5100,312.1649
24.4400,80,307.6900,311.6054
24.4500,80,307.6900,311.6935
24.4600,80,320.5100,313.1349
24.4700,80,307.6900,314.2856
24.4800,80,320.5100,314.5795
24.4900,80,307.6900,314.2975
24.5000,80,320.5100,313.0522
24.5100,80,307.6900,311.4473
24.5200,80,307.6900,311.5729
24.5300,80,320.5100,313.3703
24.5400,80,307.6900,314.2963
24.5500,80,320.5100,313.0773
24.5600,80,307.6900,311.4948
24.5700,80,307.6900,312.7360
24.5800,80,320.5100,315.7679
24.5900,80,320.5100,315.6039
24.6000,80,307.6900,312.6009
24.6100,80,307.6900,312.4088
24.6200,80,320.5100,315.4165
24.6300,80,320.5100,316.7435
24.6400,80,307.6900,315.4368
24.6500,80,320.5100,314.2986
24.6600,80,307.6900,313.9702
24.6700,80,320.5100,312.9885
24.6800,80,307.6900,311.4819
24.6900,80,307.6900,311.5759
24.7000,80,320.5100,313.3527
24.7100,80,307.6900,314.3806
24.7200,80,320.5100,313.3454
24.7300,80,307.6900,311.5510
24.7400,80,307.6900,311.4624
24.7500,80,320.5100,313.0772
24.7600,80,307.6900,314.2387
24.7700,80,320.5100,314.3531
24.7800,80,307.6900,314.1685
24.7900,80,320.5100,314.0720
24.8000,80,307.6900,314.0579
24.8100,80,320.5100,314.0748
24.8200,80,307.6900,314.1640
24.8300,80,320.5100,314.3284
24.8400,80,307.6900,314.2168
24.8500,80,320.5100,313.1628
24.8600,80,307.6900,311.7354
24.8700,80,307.6900,311.6289
24.8800,80,320.5100,312.0982
24.8900,80,307.6900,311.6289
24.9000,80,307.6900,311.7356
24.9100,80,320.5100,313.1631
24.9200,80,307.6900,314.2166
24.9300,80,320.5100,314.3263
24.9400,80,307.6900,314.1609
24.9500,80,320.5100,314.0799
24.9600,80,307.6900,314.0831
24.9700,80,320.5100,314.0936
24.9800,80,307.6900,314.0807
24.9900,80,320.5100,314.0767
25.0000,80,307.6900,314.1659
25.0100,80,320.5100,314.3512
25.0200,80,307.6900,314.2383
25.0300,80,320.5100,313.0770
25.0400,80,307.6900,311.4624
25.0500,80,307.6900,311.5533
25.0600,80,320.5100,313.3505
25.0700,80,307.6900,314.3786
25.0800,80,320.5100,313.3226
25.0900,80,307.6900,311.5294
25.1000,80,307.6900,311.5478
25.1100,80,320.5100,313.3503
25.1200,80,307.6900,314.3164
25.1300,80,320.5100,313.1040
25.1400,80,307.6900,311.4143
25.1500,80,307.6900,312.4599
25.1600,80,320.5100,315.6677
25.1700,80,320.5100,316.8264
25.1800,80,307.6900,315.4183
25.1900,80,320.5100,314.2756
25.2000,80,307.6900,313.9652
25.2100,80,320.5100,312.9908
25.2200,80,307.6900,311.4839
25.2300,80,307.6900,311.5778
25.2400,80,320.5100,313.3556
25.2500,80,307.6900,314.3777
25.2600,80,320.5100,313.3236
25.2700,80,307.6900,311.5243
25.2800,80,307.6900,311.5233
25.2900,80,320.5100,313.3287
25.3000,80,307.6900,314.4022
25.3100,80,320.5100,313.3773
25.3200,80,307.6900,311.4920
25.3300,80,307.6900,311.2106
25.3400,80,320.5100,312.9131
25.3500,80,307.6900,315.2145
25.3600,80,320.5100,317.0301
25.3700,80,320.5100,317.0301
25.3800,80,307.6900,315.2146
25.3900,80,320.5100,312.9134
25.4000,80,307.6900,311.2106
25.4100,80,307.6900,311.4903
25.4200,80,320.5100,313.3741
25.4300,80,307.6900,314.4050
25.4400,80,320.5100,313.3505
25.4500,80,307.6900,311.5501
25.4600,80,307.6900,311.4634
25.4700,80,320.5100,313.0720
25.4800,80,307.6900,314.2141
25.4900,80,320.5100,314.3315
25.5000,80,307.6900,314.2547
25.5100,80,320.5100,314.3452
25.5200,80,307.6900,314.1339
25.5300,80,320.5100,312.8225
25.5400,80,307.6900,311.4126
25.5500,80,307.6900,312.7381
25.5600,80,320.5100,315.8534
25.5700,80,320.5100,315.8534
25.5800,80,307.6900,312.7381
25.5900,80,307.6900,311.4126
25.6000,80,320.5100,312.8225
25.6100,80,307.6900,314.1339
25.6200,80,320.5100,314.3453
25.6300,80,307.6900,314.2547
25.6400,80,320.5100,314.3314
25.6500,80,307.6900,314.2138
25.6600,80,320.5100,313.0721
25.6700,80,307.6900,311.4651
25.6800,80,307.6900,311.5533
25.6900,80,320.5100,313.3477
25.7000,80,307.6900,314.3832
25.7100,80,320.5100,313.3473
25.7200,80,307.6900,311.5512
25.7300,80,307.6900,311.4621
25.7400,80,320.5100,313.0770
25.7500,80,307.6900,314.2387
25.7600,80,320.5100,314.3531
25.7700,80,307.6900,314.1686
25.7800,80,320.5100,314.0720
25.7900,80,307.6900,314.0579
25.8000,80,320.5100,314.0748
25.8100,80,307.6900,314.1640
25.8200,80,320.5100,314.3284
25.8300,80,307.6900,314.2168
25.8400,80,320.5100,313.1628
25.8500,80,307.6900,311.7354
25.8600,80,307.6900,311.6289
25.8700,80,320.5100,312.0982
25.8800,80,307.6900,311.6289
25.8900,80,307.6900,311.7356
25.9000,80,320.5100,313.1631
25.9100,80,307.6900,314.2166
25.9200,80,320.5100,314.3263
25.9300,80,307.6900,314.1609
25.9400,80,320.5100,314.0799
25.9500,80,307.6900,314.0831
25.9600,80,320.5100,314.0936
25.9700,80,307.6900,314.0807
25.9800,80,320.5100,314.0767
25.9900,80,307.6900,314.1658
26.0000,80,320.5100,314.3512
26.0100,80,307.6900,314.2385
26.0200,80,320.5100,313.0773
26.0300,80,307.6900,311.4622
26.0400,80,307.6900,311.5512
26.0500,80,320.5100,313.3474
26.0600,80,307.6900,314.3835
26.0700,80,320.5100,313.3475
26.0800,80,307.6900,311.5512
26.0900,80,307.6900,311.4621
26.1000,80,320.5100,313.0770
26.1100,80,307.6900,314.2387
26.1200,80,320.5100,314.3533
26.1300,80,307.6900,314.1689
26.1400,80,320.5100,314.0718
26.1500,80,307.6900,314.0558
26.1600,80,320.5100,314.0718
26.1700,80,307.6900,314.1689
26.1800,80,320.5100,314.3533
26.1900,80,307.6900,314.2387
26.2000,80,320.5100,313.0770
26.2100,80,307.6900,311.4621
26.2200,80,307.6900,311.5512
26.2300,80,320.5100,313.3475
26.2400,80,307.6900,314.3835
26.2500,80,320.5100,313.3475
26.2600,80,307.6900,311.5512
26.2700,80,307.6900,311.4621
26.2800,80,320.5100,313.0770
26.2900,80,307.6900,314.2387
26.3000,80,320.5100,314.3533
26.3100,80,307.6900,314.1689
26.3200,80,320.5100,314.0718
26.3300,80,307.6900,314.0558
26.3400,80,320.5100,314.0718
26.3500,80,307.6900,314.1689
26.3600,80,320.5100,314.3533
26.3700,80,307.6900,314.2387
26.3800,80,320.5100,313.0770
26.3900,80,307.6900,311.4621
26.4000,80,307.6900,311.5512
26.4100,80,320.5100,313.3475
26.4200,80,307.6900,314.3835
26.4300,80,320.5100,313.3475
26.4400,80,307.6900,311.5512
26.4500,80,307.6900,311.4621
26.4600,80,320.5100,313.0770
26.4700,80,307.6900,314.2387
26.4800,80,320.5100,314.3532
26.4900,80,307.6900,314.1689
26.5000,80,320.5100,314.0719
26.5100,80,307.6900,314.0562
26.5200,80,320.5100,314.0716
26.5300,80,307.6900,314.1668
26.5400,80,320.5100,314.3502
26.5500,80,307.6900,314.2434
26.5600,80,320.5100,313.1015
26.5700,80,307.6900,311.4841
26.5800,80,307.6900,311.4675
26.5900,80,320.5100,313.0772
26.6000,80,307.6900,314.3009
26.6100,80,320.5100,314.5719
26.6200,80,307.6900,314.2840
26.6300,80,320.5100,313.1597
26.6400,80,307.6900,311.7384
26.6500,80,307.6900,311.5618
26.6600,80,320.5100,311.8546
26.6700,80,307.6900,311.4920
26.6800,80,307.6900,312.7332
26.6900,80,320.5100,315.7535
26.7000,80,320.5100,316.8046
26.7100,80,307.6900,315.3934
26.7200,80,320.5100,314.2706
26.7300,80,307.6900,313.9684
26.7400,80,320.5100,312.9933
26.7500,80,307.6900,311.4841
26.7600,80,307.6900,311.5757
26.7700,80,320.5100,313.3521
26.7800,80,307.6900,314.3801
26.7900,80,320.5100,313.3456
26.8000,80,307.6900,311.5531
26.8100,80,307.6900,311.4656
26.8200,80,320.5100,313.0726
26.8300,80,307.6900,314.2138
26.8400,80,320.5100,314.3296
26.8500,80,307.6900,314.2514
26.8600,80,320.5100,314.3481
26.8700,80,307.6900,314.1557
26.8800,80,320.5100,312.8492
26.8900,80,307.6900,311.3516
26.9000,80,307.6900,312.4866
26.9100,80,320.5100,315.6898
26.9200,80,320.5100,316.8295
26.9300,80,307.6900,315.4153
26.9400,80,320.5100,314.2737
26.9500,80,307.6900,313.9636
26.9600,80,320.5100,312.9888
26.9700,80,307.6900,311.4875
26.9800,80,307.6900,311.5964
26.9900,80,320.5100,313.3728
27.0000,80,307.6900,314.3151
27.0100,90,320.5100,313.1174
27.0200,90,307.6900,311.4548
27.0300,90,307.6900,312.4453
27.0400,90,320.5100,315.4236
27.0500,90,320.5100,316.4409
27.0600,90,307.6900,315.9397
27.0700,90,320.5100,317.2290
27.0800,90,320.5100,319.6694
27.0900,90,320.5100,320.8795
27.1000,90,320.5100,320.7601
27.1100,90,320.5100,320.2413
27.1200,90,320.5100,320.0775
27.1300,90,320.5100,321.3410
27.1400,90,320.5100,324.1235
27.1500,90,333.3300,325.7651
27.1600,90,320.5100,324.1704
27.1700,90,320.5100,321.3252
27.1800,90,320.5100,319.8075
27.1900,90,320.5100,319.8325
27.2000,90,320.5100,321.3751
27.2100,90,320.5100,324.1268
27.2200,90,333.3300,325.4487
27.2300,90,320.5100,323.7588
27.2400,90,320.5100,322.2685
27.2500,90,320.5100,323.6884
27.2600,90,333.3300,325.1115
27.2700,90,320.5100,323.7181
27.2800,90,320.5100,322.3170
27.2900,90,320.5100,323.7196
27.3000,90,333.3300,325.1362
27.3100,90,320.5100,323.7367
27.3200,90,320.5100,322.2324
27.3300,90,320.5100,323.4417
27.3400,90,333.3300,325.0341
27.3500,90,320.5100,324.9643
27.3600,90,320.5100,325.0729
27.3700,90,333.3300,325.3272
27.3800,90,320.5100,323.4998
27.3900,90,320.5100,320.9585
27.4000,90,320.5100,321.0663
27.4100,90,320.5100,323.7978
27.4200,90,333.3300,325.4078
27.4300,90,320.5100,323.8176
27.4400,90,320.5100,322.2129
27.4500,90,320.5100,323.4467
27.4600,90,333.3300,325.0736
27.4700,90,320.5100,324.8984
27.4800,90,320.5100,324.7180
27.4900,90,333.3300,325.0059
27.5000,90,320.5100,324.7156
27.5100,90,320.5100,324.8952
27.5200,90,333.3300,325.0785
27.5300,90,320.5100,323.4716
27.5400,90,320.5100,322.2349
27.5500,90,320.5100,323.7322
27.5600,90,333.3300,325.1342
27.5700,90,320.5100,323.7179
27.5800,90,320.5100,322.3127
27.5900,90,320.5100,323.7183
27.6000,90,333.3300,325.1363
27.6100,90,320.5100,323.7352
27.6200,90,320.5100,322.2299
27.6300,90,320.5100,323.4467
27.6400,90,333.3300,325.0567
27.6500,90,320.5100,324.9811
27.6600,90,320.5100,324.9893
27.6700,90,333.3300,325.0834
27.6800,90,320.5100,323.4666
27.6900,90,320.5100,322.1408
27.7000,90,320.5100,323.4666
27.7100,90,333.3300,325.0834
27.7200,90,320.5100,324.9895
27.7300,90,320.5100,324.9815
27.7400,90,333.3300,325.0565
27.7500,90,320.5100,323.4446
27.7600,90,320.5100,322.2269
27.7700,90,320.5100,323.7401
27.7800,90,333.3300,325.1612
27.7900,90,320.5100,323.7399
27.8000,90,320.5100,322.2265
27.8100,90,320.5100,323.4448
27.8200,90,333.3300,325.0586
27.8300,90,320.5100,324.9845
27.8400,90,320.5100,324.9846
27.8500,90,333.3300,325.0586
27.8600,90,320.5100,323.4448
27.8700,90,320.5100,322.2264
27.8800,90,320.5100,323.7396
27.8900,90,333.3300,325.1613
27.9000,90,320.5100,323.7422
27.9100,90,320.5100,322.2300
27.9200,90,320.5100,323.4397
27.9300,90,333.3300,325.0316
27.9400,90,320.5100,324.9597
27.9500,90,320.5100,325.0752
27.9600,90,333.3300,325.3568
27.9700,90,320.5100,323.5445
27.9800,90,320.5100,320.8918
27.9900,90,320.5100,320.7119
28.0000,90,320.5100,323.4695
28.0100,90,333.3300,326.5981
28.0200,90,320.5100,327.7407
28.0300,90,333.3300,326.3308
28.0400,90,320.5100,323.3908
28.0500,90,320.5100,321.8708
28.0600,90,320.5100,323.3760
28.0700,90,333.3300,325.0804
28.0800,90,320.5100,324.9925
28.0900,90,320.5100,325.0722
28.1000,90,333.3300,325.3268
28.1100,90,320.5100,323.5204
28.1200,90,320.5100,320.9777
28.1300,90,320.5100,320.9857
28.1400,90,320.5100,323.5473
28.1500,90,333.3300,325.3489
28.1600,90,320.5100,324.9864
28.1700,90,320.5100,324.7188
28.1800,90,333.3300,325.0006
28.1900,90,320.5100,324.6223
28.2000,90,320.5100,324.6303
28.2100,90,333.3300,325.0275
28.2200,90,320.5100,324.7408
28.2300,90,320.5100,324.9003
28.2400,90,333.3300,325.0754
28.2500,90,320.5100,323.4695
28.2600,90,320.5100,322.2347
28.2700,90,320.5100,323.7325
28.2800,90,333.3300,325.1344
28.2900,90,320.5100,323.7179
28.3000,90,320.5100,322.3126
28.3100,90,320.5100,323.7183
28.3200,90,333.3300,325.1363
28.3300,90,320.5100,323.7352
28.3400,90,320.5100,322.2300
28.3500,90,320.5100,323.4467
28.3600,90,333.3300,325.0567
28.3700,90,320.5100,324.9810
28.3800,90,320.5100,324.9890
28.3900,90,333.3300,325.0836
28.4000,90,320.5100,323.4687
28.4100,90,320.5100,322.1438
28.4200,90,320.5100,323.4617
28.4300,90,333.3300,325.0586
28.4400,90,320.5100,324.9676
28.4500,90,320.5100,325.0673
28.4600,90,333.3300,325.3298
28.4700,90,320.5100,323.5223
28.4800,90,320.5100,320.9776
28.4900,90,320.5100,320.9855
28.5000,90,320.5100,323.5493
28.5100,90,333.3300,325.3520
28.5200,90,320.5100,324.9815
28.5300,90,320.5100,324.6939
28.5400,90,333.3300,324.9787
28.5500,90,320.5100,324.7081
28.5600,90,320.5100,324.9037
28.5700,90,333.3300,325.1053
28.5800,90,320.5100,323.4914
28.5900,90,320.5100,322.1457
28.6000,90,320.5100,323.4636
28.6100,90,333.3300,325.0814
28.6200,90,320.5100,324.9891
28.6300,90,320.5100,324.9815
28.6400,90,333.3300,325.0568
28.6500,90,320.5100,323.4467
28.6600,90,320.5100,322.2299
28.6700,90,320.5100,323.7352
28.6800,90,333.3300,325.1363
28.6900,90,320.5100,323.7183
28.7000,90,320.5100,322.3127
28.7100,90,320.5100,323.7179
28.7200,90,333.3300,325.1342
28.7300,90,320.5100,323.7322
28.7400,90,320.5100,322.2349
28.7500,90,320.5100,323.4715
28.7600,90,333.3300,325.0785
28.7700,90,320.5100,324.8953
28.7800,90,320.5100,324.7159
28.7900,90,333.3300,325.0057
28.8000,90,320.5100,324.7161
28.8100,90,320.5100,324.8957
28.8200,90,333.3300,325.0783
28.8300,90,320.5100,323.4696
28.8400,90,320.5100,322.2322
28.8500,90,320.5100,323.7369
28.8600,90,333.3300,325.1570
28.8700,90,320.5100,323.7367
28.8800,90,320.5100,322.2318
28.8900,90,320.5100,323.4698
28.9000,90,333.3300,325.0804
28.9100,90,320.5100,324.8987
28.9200,90,320.5100,324.7112
28.9300,90,333.3300,324.9808
28.9400,90,320.5100,324.6941
28.9500,90,320.5100,324.9811
28.9600,90,333.3300,325.3519
28.9700,90,320.5100,323.5493
28.9800,90,320.5100,320.9854
28.9900,90,320.5100,320.9772
29.0000,90,320.5100,323.5225
29.0100,90,333.3300,325.3319
29.0200,90,320.5100,325.0703
29.0300,90,320.5100,324.9627
29.0400,90,333.3300,325.0337
29.0500,90,320.5100,323.4400
29.0600,90,320.5100,322.2299
29.0700,90,320.5100,323.7419
29.0800,90,333.3300,325.1593
29.0900,90,320.5100,323.7367
29.1000,90,320.5100,322.2317
29.1100,90,320.5100,323.4695
29.1200,90,333.3300,325.0783
29.1300,90,320.5100,324.8957
29.1400,90,320.5100,324.7161
29.1500,90,333.3300,325.0057
29.1600,90,320.5100,324.7161
29.1700,90,320.5100,324.8957
29.1800,90,333.3300,325.0783
29.1900,90,320.5100,323.4696
29.2000,90,320.5100,322.2321
29.2100,90,320.5100,323.7369
29.2200,90,333.3300,325.1571
29.2300,90,320.5100,323.7372
29.2400,90,320.5100,322.2319
29.2500,90,320.5100,323.4675
29.2600,90,333.3300,325.0754
29.2700,90,320.5100,324.9009
29.2800,90,320.5100,324.7407
29.2900,90,333.3300,325.0254
29.3000,90,320.5100,324.6272
29.3100,90,320.5100,324.6272
29.3200,90,333.3300,325.0254
29.3300,90,320.5100,324.7407
29.3400,90,320.5100,324.9009
29.3500,90,333.3300,325.0754
29.3600,90,320.5100,323.4675
29.3700,90,320.5100,322.2319
29.3800,90,320.5100,323.7372
29.3900,90,333.3300,325.1573
29.4000,90,320.5100,323.7372
29.4100,90,320.5100,322.2319
29.4200,90,320.5100,323.4675
29.4300,90,333.3300,325.0754
29.4400,90,320.5100,324.9009
29.4500,90,320.5100,324.7407
29.4600,90,333.3300,325.0254
29.4700,90,320.5100,324.6272
29.4800,90,320.5100,324.6272
29.4900,90,333.3300,325.0254
29.5000,90,320.5100,324.7408
29.5100,90,320.5100,324.9009
29.5200,90,333.3300,325.0754
29.5300,90,320.5100,323.4674
29.5400,90,320.5100,322.2316
29.5500,90,320.5100,323.7374
29.5600,90,333.3300,325.1592
29.5700,90,320.5100,323.7398
29.5800,90,320.5100,322.2269
29.5900,90,320.5100,323.4449
29.6000,90,333.3300,325.0586
29.6100,90,320.5100,324.9845
29.6200,90,320.5100,324.9845
29.6300,90,333.3300,325.0586
29.6400,90,320.5100,323.4449
29.6500,90,320.5100,322.2269
29.6600,90,320.5100,323.7398
29.6700,90,333.3300,325.1591
29.6800,90,320.5100,323.7371
29.6900,90,320.5100,322.2318
29.7000,90,320.5100,323.4694
29.7100,90,333.3300,325.0783
29.7200,90,320.5100,324.8957
29.7300,90,320.5100,324.7161
29.7400,90,333.3300,325.0057
29.7500,90,320.5100,324.7161
29.7600,90,320.5100,324.8957
29.7700,90,333.3300,325.0783
29.7800,90,320.5100,323.4696
29.7900,90,320.5100,322.2322
29.8000,90,320.5100,323.7369
29.8100,90,333.3300,325.1570
29.8200,90,320.5100,323.7367
29.8300,90,320.5100,322.2318
29.8400,90,320.5100,323.4698
29.8500,90,333.3300,325.0804
29.8600,90,320.5100,324.8987
29.8700,90,320.5100,324.7111
29.8800,90,333.3300,324.9808
29.8900,90,320.5100,324.6942
29.9000,90,320.5100,324.9815
29.9100,90,333.3300,325.3521
29.9200,90,320.5100,323.5481
29.9300,90,320.5100,320.9819
29.9400,90,320.5100,320.9768
29.9500,90,320.5100,323.5396
29.9600,90,333.3300,325.3664
29.9700,90,320.5100,325.0481
29.9800,90,320.5100,324.7449
29.9900,90,333.3300,324.7361
30.0000,90,320.5100,323.9905
30.0100,100,320.5100,324.7888
30.0200,100,333.3300,328.5533
30.0300,100,333.3300,333.3784
30.0400,100,333.3300,338.1962
30.0500,100,346.1500,341.7826
30.0600,100,346.1500,342.0620
30.0700,100,333.3300,341.1898
30.0800,100,346.1500,343.6139
30.0900,100,346.1500,348.5679
30.1000,100,358.9700,351.3364
30.1100,100,346.1500,350.9647
30.1200,100,346.1500,350.6513
30.1300,100,358.9700,350.6742
30.1400,100,346.1500,348.9990
30.1500,100,346.1500,347.5395
30.1600,100,346.1500,349.0748
30.1700,100,358.9700,351.9057
30.1800,100,346.1500,353.0511
30.1900,100,358.9700,351.9561
30.2000,100,346.1500,350.2590
30.2100,100,346.1500,349.9599
30.2200,100,358.9700,350.2631
30.2300,100,346.1500,350.0077
30.2400,100,346.1500,351.4278
30.2500,100,358.9700,354.3544
30.2600,100,358.9700,354.3521
30.2700,100,346.1500,351.4227
30.2800,100,346.1500,350.0097
30.2900,100,358.9700,350.2910
30.3000,100,346.1500,350.0018
30.3100,100,346.1500,350.1957
30.3200,100,358.9700,351.6225
30.3300,100,346.1500,352.7453
30.3400,100,358.9700,353.0320
30.3500,100,346.1500,352.7623
30.3600,100,358.9700,351.5401
30.3700,100,346.1500,349.9244
30.3800,100,346.1500,349.9225
30.3900,100,358.9700,351.5367
30.4000,100,346.1500,352.7671
30.4100,100,358.9700,353.0569
30.4200,100,346.1500,352.7673
30.4300,100,358.9700,351.5371
30.4400,100,346.1500,349.9223
30.4500,100,346.1500,349.9223
30.4600,100,358.9700,351.5370
30.4700,100,346.1500,352.7672
30.4800,100,358.9700,353.0570
30.4900,100,346.1500,352.7676
30.5000,100,358.9700,351.5369
30.5100,100,346.1500,349.9202
30.5200,100,346.1500,349.9192
30.5300,100,358.9700,351.5420
30.5400,100,346.1500,352.7921
30.5500,100,358.9700,353.0787
30.5600,100,346.1500,352.6814
30.5700,100,358.9700,351.2637
30.5800,100,346.1500,349.8446
30.5900,100,346.1500,351.1716
30.6000,100,358.9700,354.2916
30.6100,100,358.9700,354.3791
30.6200,100,346.1500,351.4451
30.6300,100,346.1500,350.0130
30.6400,100,358.9700,350.2876
30.6500,100,346.1500,349.9979
30.6600,100,346.1500,350.1926
30.6700,100,358.9700,351.6279
30.6800,100,346.1500,352.7706
30.6900,100,358.9700,353.0538
30.7000,100,346.1500,352.6748
30.7100,100,358.9700,351.2635
30.7200,100,346.1500,349.8495
30.7300,100,346.1500,351.1936
30.7400,100,358.9700,354.3181
30.7500,100,358.9700,354.3180
30.7600,100,346.1500,351.1934
30.7700,100,346.1500,349.8491
30.7800,100,358.9700,351.2637
30.7900,100,346.1500,352.6769
30.8000,100,358.9700,353.0569
30.8100,100,346.1500,352.7657
30.8200,100,358.9700,351.6030
30.8300,100,346.1500,350.1707
30.8400,100,346.1500,350.0837
30.8500,100,358.9700,350.5611
30.8600,100,346.1500,350.0911
30.8700,100,346.1500,350.1956
30.8800,100,358.9700,351.6224
30.8900,100,346.1500,352.6767
30.9000,100,358.9700,352.7884
30.9100,100,346.1500,352.6240
30.9200,100,358.9700,352.5348
30.9300,100,346.1500,352.5179
30.9400,100,358.9700,352.5320
30.9500,100,346.1500,352.6286
30.9600,100,358.9700,352.8131
30.9700,100,346.1500,352.6987
30.9800,100,358.9700,351.5370
30.9900,100,346.1500,349.9221
31.0000,100,346.1500,350.0112
31.0100,100,358.9700,351.8075
31.0200,100,346.1500,352.8435
31.0300,100,358.9700,351.8073
31.0400,100,346.1500,350.0109
31.0500,100,346.1500,349.9222
31.0600,100,358.9700,351.5391
31.0700,100,346.1500,352.7017
31.0800,100,358.9700,352.8082
31.0900,100,346.1500,352.6037
31.1000,100,358.9700,352.5101
31.1100,100,346.1500,352.6037
31.1200,100,358.9700,352.8082
31.1300,100,346.1500,352.7018
31.1400,100,358.9700,351.5391
31.1500,100,346.1500,349.9221
31.1600,100,346.1500,350.0105
31.1700,100,358.9700,351.8074
31.1800,100,346.1500,352.8453
31.1900,100,358.9700,351.8106
31.2000,100,346.1500,350.0081
31.2100,100,346.1500,349.9004
31.2200,100,358.9700,351.5122
31.2300,100,346.1500,352.7623
31.2400,100,358.9700,353.0599
31.2500,100,346.1500,352.7693
31.2600,100,358.9700,351.5372
31.2700,100,346.1500,349.9220
31.2800,100,346.1500,349.9221
31.2900,100,358.9700,351.5371
31.3000,100,346.1500,352.7673
31.3100,100,358.9700,353.0569
31.3200,100,346.1500,352.7672
31.3300,100,358.9700,351.5371
31.3400,100,346.1500,349.9223
31.3500,100,346.1500,349.9223
31.3600,100,358.9700,351.5371
31.3700,100,346.1500,352.7672
31.3800,100,358.9700,353.0569
31.3900,100,346.1500,352.7672
31.4000,100,358.9700,351.5371
31.4100,100,346.1500,349.9221
31.4200,100,346.1500,349.9220
31.4300,100,358.9700,351.5373
31.4400,100,346.1500,352.7692
31.4500,100,358.9700,353.0596
31.4600,100,346.1500,352.7624
31.4700,100,358.9700,351.5139
31.4800,100,346.1500,349.9035
31.4900,100,346.1500,350.0049
31.5000,100,358.9700,351.7889
31.5100,100,346.1500,352.8206
31.5200,100,358.9700,351.8713
31.5300,100,346.1500,350.2572
31.5400,100,346.1500,350.0608
31.5500,100,358.9700,350.5412
31.5600,100,346.1500,350.1104
31.5700,100,346.1500,350.2205
31.5800,100,358.9700,351.5407
31.5900,100,346.1500,352.4062
31.6000,100,358.9700,352.7054
31.6100,100,346.1500,353.8501
31.6200,100,358.9700,355.2709
31.6300,100,358.9700,354.2128
31.6400,100,346.1500,351.1716
31.6500,100,346.1500,349.9248
31.6600,100,358.9700,350.3751
31.6700,100,346.1500,350.2734
31.6800,100,346.1500,350.3638
31.6900,100,358.9700,350.6469
31.7000,100,346.1500,350.0640
31.7100,100,346.1500,350.1490
31.7200,100,358.9700,351.5931
31.7300,100,346.1500,352.7436
31.7400,100,358.9700,353.0371
31.7500,100,346.1500,352.7644
31.7600,100,358.9700,351.5396
31.7700,100,346.1500,349.9239
31.7800,100,346.1500,349.9241
31.7900,100,358.9700,351.5400
31.8000,100,346.1500,352.7643
31.8100,100,358.9700,353.0351
31.8200,100,346.1500,352.7405
31.8300,100,358.9700,351.5980
31.8400,100,346.1500,350.1738
31.8500,100,346.1500,350.0858
31.8600,100,358.9700,350.5611
31.8700,100,346.1500,350.0904
31.8800,100,346.1500,350.1956
31.8900,100,358.9700,351.6244
31.9000,100,346.1500,352.6794
31.9100,100,358.9700,352.7837
31.9200,100,346.1500,352.6012
31.9300,100,358.9700,352.5161
31.9400,100,346.1500,352.5988
31.9500,100,358.9700,352.7805
31.9600,100,346.1500,352.6843
31.9700,100,358.9700,351.6493
31.9800,100,346.1500,350.2175
31.9900,100,346.1500,350.0046
32.0000,100,358.9700,350.2877
32.0100,100,346.1500,350.0081
32.0200,100,346.1500,351.4231
32.0300,100,358.9700,354.3527
32.0400,100,358.9700,354.3527
32.0500,100,346.1500,351.4230
32.0600,100,346.1500,350.0077
32.0700,100,358.9700,350.2879
32.0800,100,346.1500,350.0067
32.0900,100,346.1500,350.2205
32.1000,100,358.9700,351.6443
32.1100,100,346.1500,352.6595
32.1200,100,358.9700,352.7586
32.1300,100,346.1500,352.6846
32.1400,100,358.9700,352.7894
32.1500,100,346.1500,352.6790
32.1600,100,358.9700,351.5344
32.1700,100,346.1500,349.9248
32.1800,100,346.1500,350.0125
32.1900,100,358.9700,351.8075
32.2000,100,346.1500,352.8450
